,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
1248,1087.9959444146164,1131.213942206622,2161.585889565231,1460.8369253662836,166317.26150290144,115114.5671188316,112707.73624179588,47812.13955729226,13805.063294703494,13622.930304008612,7240.729630073314,9706.899504077443,4181.1697863853005,7180.361633157498,2873.3108532034184,1337.6999316573153,7932.217594745403,23290.04181011881,147422.76446821558,OAS1_0390_MR1_mpr-3,23792.19378446402,112707.73624179588,24116.328767904062,396567.3187394957
1257,1901.9349028307215,2373.2168787530677,5004.71274431074,1413.159927802087,129068.83540591225,71195.82036262707,75594.45213790232,35693.950176406885,8586.318561327582,13014.105335113298,6698.446657778388,7503.124616667634,3742.8158087806733,3546.6198188042667,1599.7519182691585,703.8359640412336,5980.890694438105,17595.21310106589,116033.46407188544,OAS1_0134_MR1_mpr-3,19000.48402927102,75594.45213790232,77967.66901665539,341580.3055487656
1264,1287.9649341982613,1950.2979003598705,2681.2308630167267,1507.1419230005752,172195.93820256164,120651.61583594546,118387.47295161983,54635.438208692,13293.307320848951,13833.875293231496,9388.595520339495,13623.273303991089,5140.883737353806,8054.325588506943,3320.582830352428,1153.8519410500535,7951.7685937465485,24614.364742459555,119167.79791175327,OAS1_0365_MR1_mpr-3,21317.10591091551,118387.47295161983,71808.76133131213,464284.4332798488
1267,893.1719543681152,876.0219552443034,1999.3468978539722,1308.8879331293117,179538.5388274304,120296.26785410008,117925.79497520682,63453.281758191035,12015.289386142502,16790.87814215912,7436.239620084769,11356.043419823178,4345.466777991417,7665.70660836137,3119.2418406388783,1121.2669427148112,8403.156570685274,24232.948761945983,137133.79399387597,OAS1_0346_MR1_mpr-3,21428.23790523781,117925.79497520682,12837.460344138035,443048.2753647977
1268,1142.875941610814,1266.3559353022586,2768.009858583214,1755.4739103133693,177300.12094179046,120733.93583173976,124950.09161633762,46962.52860069863,13580.39830618156,18802.573039382234,7935.304594587689,11944.288389769921,5259.218731308107,6534.835666137224,3297.2588315440444,1045.1209466050873,9761.779501273639,23364.12980633368,155824.54903897096,OAS1_0183_MR1_mpr-3,25705.790686698932,124950.09161633762,50808.93040418712,571228.0548161315
1275,928.5009525631673,1280.7619345662604,2122.140891580464,1870.721904425384,135241.46309055458,86132.78359950215,82455.13778739197,37275.86609558728,10913.916442411311,12037.241385020981,7689.716607134706,9143.350532868988,3926.3207994054583,5899.942698573714,2431.8698757565044,1004.9899486553677,6844.564650313263,17459.042108022823,115259.31311143657,OAS1_0271_MR1_mpr-3,19171.298020544185,82455.13778739197,19674.8219948193,346481.089298386
1278,906.5489536846883,819.0839581532484,1660.119915184976,2130.71589114237,167712.92843159725,118999.38492035744,117644.19198959383,52595.61731290583,12497.547361504086,16895.836136796846,9097.045535234698,11277.153423853644,4390.056775713328,7564.864613513357,3212.8808358548904,1102.7449436610946,8516.346564902431,22356.738857800978,151501.3772598405,OAS1_0129_MR1_mpr-3,20265.810964625853,117644.19198959383,17014.857130716096,449074.0990569402
1279,1492.7359237365733,2403.7438771934526,2811.913856340172,2426.3818760368845,158082.1749236295,114983.88412550815,110992.39332943222,45740.76266311828,12810.70634550489,13046.69033344854,6756.070654834395,9309.362524387485,4080.6707915197644,6094.766688620215,3184.411837309363,987.4969495490798,7939.763594359882,22807.44083477475,140362.79582890723,OAS1_0451_MR1_mpr-3,22445.9188532448,110992.39332943222,47522.30457209984,420469.27251835214
1280,854.0699563658244,1090.3969442919501,1867.9779045655741,1368.5699300801764,126292.5935477496,85509.89563132531,87305.50053958839,43550.021775042565,10206.30747856284,11694.241402544747,6605.493662527328,7620.08761069203,3284.9108321749,6018.963692492967,2583.1328680285237,799.1899591696268,6780.423653590207,17529.70010441293,90629.17036978313,OAS1_0312_MR1_mpr-3,16750.7471442094,87305.50053958839,20393.749958089487,377086.9777347404
1282,1033.4589472008952,1189.8669392100583,958.684951021076,1643.3129160436404,144655.09760961484,105393.60461547264,92393.90527962334,40542.25492870847,8913.54054460991,12860.098342981468,7427.321620540386,7693.489606941945,3473.2178225543526,6669.97765923286,2800.9378569009327,996.0719491109855,7769.292603069192,17657.296097894086,147879.9834448564,OAS1_0070_MR1_mpr-3,20264.438964695946,92393.90527962334,20278.158963994996,385098.0853254554
1292,1019.7389479018458,975.8349501448877,1775.7109092794672,1260.1819356176863,175613.24702797236,107957.87248446496,115750.83208632501,49411.205475596464,11302.19242257441,16459.88315906955,8497.138565883763,11014.072437294373,4296.760780479792,6310.17067761529,2827.691855534079,1032.4299472534665,8614.101559908158,20790.257937832015,142797.40970452357,OAS1_0097_MR1_mpr-3,22243.205863601343,115750.83208632501,13549.5283077587,451168.45694994007
1298,1607.2979178836358,2848.271854482653,4456.598772313717,1597.0079184093488,151509.26625943743,64997.81067928152,99627.77491004714,44255.57273899618,8102.688586036093,12042.386384758123,7512.728616176968,7829.660599985009,3449.550823763492,4988.934745116834,1418.3049275392304,666.1059659688478,6149.646685816411,18313.455064371123,107876.5814886181,OAS1_0110_MR1_mpr-3,17713.205095037712,99627.77491004714,43851.86175962165,338517.3157052528
1303,1536.9829214760077,1575.0559195308697,2667.853863700154,1889.2439034791007,139978.9788485163,88938.18045617528,96210.12308465393,40049.70695387259,11355.357419858225,14231.75527290393,8738.953553529507,9376.933520935305,3815.1888050831585,6515.970667101031,2921.673850732567,918.8969530538327,7103.529637082821,18729.857043097272,117450.73999947723,OAS1_0301_MR1_mpr-3,21573.326897825256,96210.12308465393,45771.289661558665,418305.2856289096
1307,1141.8469416633852,866.4179557349688,1977.0518989930167,1509.542922877909,171974.0172138995,120586.78883925747,122316.19475090264,51613.60836307637,11554.297409694442,17891.90808590783,8207.989580656296,11067.580434560665,4514.565769352201,7646.841609325176,3487.6238218183544,1197.7559388070117,8805.838550112374,20226.708966623562,136927.30800442526,OAS1_0232_MR1_mpr-3,21736.594889483946,122316.19475090264,21026.58492575814,454205.72179476713
1312,959.7139509685047,1040.661946832896,2731.6518604407333,1656.0039153952612,136462.88602815245,93709.3102124197,93001.01524860627,39899.81596153048,10964.337439835319,11724.768400985131,5862.212700501327,8392.180571246034,3480.76382216883,6757.785654746776,2667.5108637176772,689.772964759708,6952.609644793278,19510.86800319566,130805.44431718944,OAS1_0047_MR1_mpr-3,19980.7779791881,93001.01524860627,23849.817781520025,356460.67378853203
1321,926.4429526683099,1717.400912258507,4987.219745204453,3449.207823781016,126690.47352742206,89401.91643248315,74480.73119480198,34689.64622771647,10389.812469187626,11573.50540871311,6965.300644144898,8046.43658890999,3415.593825498345,6153.076685641174,2462.396874196889,840.6929570492512,6532.43466625989,16402.259162013543,109648.17639810784,OAS1_0280_MR1_mpr-3,18245.198067858353,74480.73119480198,61691.976848175575,331160.995081085
1323,1059.1839458866127,987.1539495666035,1358.2799306058894,1944.8099006402508,125943.07656560634,82353.26679259652,77437.04804376465,32678.980330440783,9030.846538616785,11466.14641419805,5606.677713556533,7631.406610113746,2889.088852397325,6012.103692843442,2378.0188785077353,726.1309629021889,5928.754697101716,16166.61817405237,99914.1798954148,OAS1_0355_MR1_mpr-3,15585.233203755151,77437.04804376465,12799.387346083175,328394.01422244916
1324,1164.827940489293,1465.981925103427,2368.0718790159244,1516.7459225099099,175931.55101171028,126742.60952475843,115842.41308164617,62908.94078600126,13079.618331766258,16207.435171967041,8511.544565147764,10733.84145161129,4426.4147738558095,8190.839581532485,3890.305801245454,1176.1469399110088,8496.45256591881,22825.276833863514,145886.12454672204,OAS1_0160_MR1_mpr-3,24011.02777328386,115842.41308164617,21482.774902451532,524827.7031867115
1328,1213.8769379833946,1410.0729279598008,2528.9388707972785,1916.6839020771995,146166.35553240514,110213.44036922869,101850.41479649313,40746.6829182643,11126.919431529055,13917.567288955699,8720.431554475792,9737.426502517827,3784.3188066602975,7745.282604295856,3265.359833173754,1052.323946237088,6982.107643286234,18804.63103927709,112319.1172616503,OAS1_0112_MR1_mpr-3,17731.041094126478,101850.41479649313,41626.82087329832,397908.1056709953
1330,1155.2239409799586,1812.4119074044243,2925.789850522282,1631.6509166394485,135817.70306111465,84141.66870122761,80345.68789516312,37310.16609383491,10554.795460758694,12276.312372806917,5193.36273467267,7509.2986163522055,2887.71685246742,4887.063750321392,2244.59188532448,710.6959636907583,6418.901672060256,17925.522084190503,100779.22585121986,OAS1_0023_MR1_mpr-3,20392.720958142057,80345.68789516312,36193.35815089228,354104.6069089028
1333,1776.7399092268956,2128.3148912650363,2660.993864050629,2065.5458944718853,160675.9407911148,112489.58825294097,109425.56940948077,54885.485195917165,12084.5753826027,14428.980262827765,7177.6176332976875,9462.683516554363,4146.526788155201,6718.3406567620095,2987.8728473504807,924.0419527909762,8463.524567601093,25057.863719801324,122300.75975169119,OAS1_0332_MR1_mpr-3,22442.488853420036,109425.56940948077,39133.554000678574,470790.45694745803
1334,1177.5189398409136,1702.9949129945053,2842.783854763033,163.95399162364018,123237.83570381626,78835.11597233778,72157.59231349044,33962.14326488438,10179.896479912171,10559.940460495836,5674.591710086826,7944.908594097024,3236.890834628227,4947.774747219685,2126.599891352655,850.639956541062,5829.970702148561,16847.13013928522,43962.307753978996,OAS1_0440_MR1_mpr-3,12645.037353968868,72157.59231349044,23918.074778032795,314161.5729495803
1346,1149.3929412778625,2276.833883677246,4460.028772138479,2946.712849453332,165971.5175205654,112135.26927104303,103693.35370233793,48373.973528588336,13170.51332712246,14124.05327840639,8059.813588226563,9236.303528120046,4542.0057679503,7390.620622415428,2964.5488485420965,875.6789552618272,7796.046601702338,22268.587862304586,127600.4524809315,OAS1_0398_MR1_mpr-3,21178.876917977588,103693.35370233793,64103.60972496598,450819.2829677793
1349,1107.889943398238,892.8289543856389,2002.7768976787345,1830.9339064581409,166185.89250961307,105484.15661084634,102736.04075124676,34239.630250707654,9710.672503884682,15530.010206576479,6914.193646755939,10405.933468364008,3939.6977987220316,7089.809637783772,2964.5488485420965,1046.1499465525158,7494.549617105728,18797.771039627565,127617.94548003779,OAS1_0057_MR1_mpr-3,18382.05506086637,102736.04075124676,15267.615219982159,370422.1450752447
1350,2007.5788974334016,5151.516736810569,4887.406750303868,2601.311867099764,159101.5708715489,112240.91326564571,105048.88963308402,53964.53024296848,11616.037406540165,13552.958307583462,7028.4126409205255,8406.24357052756,3834.0538041193513,6872.347648893839,2985.1288474906705,939.1339520199306,7571.724613162881,21556.51989868392,125491.00258870266,OAS1_0260_MR1_mpr-3,21704.009891148704,105048.88963308402,100325.77987438627,441069.1654659099
1352,1293.1099339354048,1983.225898677589,2534.426870516898,2452.7928746875546,133051.4082024438,89989.13240248246,85776.40661770935,40146.089948948415,9604.342509317048,12531.504359769235,6255.633680401568,8202.158580954201,3563.083817963126,4937.141747762922,2649.6748646289134,856.1279562606819,6254.947680436617,18163.907072011487,102027.40278745088,OAS1_0170_MR1_mpr-3,16870.454138093603,85776.40661770935,55882.58614497558,356879.47676713555
1354,1764.7349098402276,2272.031883922579,6047.432691038493,2969.0078483142875,161581.11774486958,104711.37765032741,95731.98110908206,49597.79746606354,14624.49025283922,14981.553234596979,8845.626548079617,10820.2774471953,4282.697781198267,6352.702675442343,2959.7468487874294,1172.030940121294,8155.167583354956,24448.695750923533,119157.1649122965,OAS1_0042_MR1_mpr-3,22189.697866335053,95731.98110908206,48374.31652857081,490640.2089333402
1359,1096.5709439765224,1213.1909380184422,1922.8579017617717,2192.112888005616,125028.98161230717,80495.23588752275,77872.315021527,38458.53003516534,9762.465501238592,11862.311393958102,7851.6125988634885,10189.84347940398,4039.510793622616,5372.408725525264,2493.26687261975,712.7539635856158,6471.723669361596,16006.437182235968,101890.54579444285,OAS1_0085_MR1_mpr-3,18161.50607213415,77872.315021527,15068.332230163465,385049.03632796125
1363,1107.546943415762,880.8239549989707,1703.3379129769817,1908.794902480246,188506.27336927154,133804.97916394414,135446.23408009287,48914.19850098841,11327.231421295175,15561.909204946769,8469.012567320711,9496.297514837033,3688.964811531904,6674.093659022576,3183.039837379458,1093.1409441517599,7719.900605592615,24714.17773736014,133663.66317116388,OAS1_0415_MR1_mpr-3,19631.260997044817,135446.23408009287,12429.633364973794,440618.12048895354
1364,1282.4769344786416,1131.213942206622,1898.8479029884352,1378.5169295719872,127661.16347782979,80434.18189064198,78564.48898616404,37399.00308929625,9060.34453710974,12031.753385301361,6247.058680839662,8639.483558611399,3686.5638116545706,4911.073749094729,2274.089883817436,847.5529566987759,6249.11668073452,17227.86011983384,100009.19089056071,OAS1_0066_MR1_mpr-3,16372.761163520587,78564.48898616404,19005.629029008163,378292.6226731444
1372,1085.5949445372828,893.8579543330676,1833.3349063354744,1444.7159261899005,150952.57728787852,93573.48221935911,85366.86463863272,39943.03395932248,10165.490480648168,14811.425243288766,6481.670668853407,9760.75050132621,4008.2977952172787,6631.904661177998,2816.3728561123635,927.4719526157387,8293.396576292878,18120.346074237,133362.16618656728,OAS1_0037_MR1_mpr-3,21173.731918240443,85366.86463863272,18513.42405415477,407790.2781661181
1376,1353.1349308687459,1886.4999036192908,2834.8948551660797,2599.2538672049063,154083.82412790405,106220.23457324036,110044.68437785038,49176.936487565195,11664.400404069314,14625.519252786647,7419.77562092591,10781.17544919301,4085.1297912919554,7423.8916207156235,2608.514866731765,800.5619590995318,7714.755605855471,19848.72298593475,124258.26065168307,OAS1_0389_MR1_mpr-3,20260.32296490623,110044.68437785038,34047.20726053849,491145.7909075102
1383,1095.5419440290937,2273.0608838700073,2666.138863787772,1575.398919513346,143456.65567084288,98765.81595408436,85804.5326162724,42512.10382806948,11262.404424607166,11683.608403087983,7400.910621889716,9365.614521513588,3147.3678392019297,3993.891795953277,2490.8658727424163,948.7379515292652,6349.615675600056,20308.68596243538,101298.52782468888,OAS1_0447_MR1_mpr-3,17879.560086538688,85804.5326162724,29365.600499720356,353126.3709588806
1384,1198.441938771964,1440.5999264001857,4573.904766320589,1685.8449138706935,146466.13751708937,85800.07361650022,95169.46113782104,51791.282353999064,9282.265525771863,12507.15136101342,6154.791685553555,7273.314628408557,3068.4778432323956,5435.863722283368,1652.5739155704987,681.1979651978021,6367.1086747063455,18429.046058465614,112830.18723553987,OAS1_0003_MR1_mpr-3,17086.88712703611,95169.46113782104,44232.591740170275,368838.85715613444
1396,815.3109583460099,1156.2529409273873,1592.2059186546815,2684.3178628590126,157746.7209407678,105428.24761370273,108637.69844973287,49901.69545053748,11450.71141498662,14624.49025283922,7410.171621416574,11348.4974202087,3975.3697968995602,6740.9786556054405,3169.662838062885,1225.5389373875864,7795.7036017198625,21225.867915576833,113040.10322481534,OAS1_0296_MR1_mpr-3,18220.502069120063,108637.69844973287,20429.76495624949,445383.0762455134
1402,1132.9289421190033,1867.2919046006216,2526.537870919945,2442.502875213267,145043.37358977794,101481.00381536623,97354.71402617713,35356.438193650276,11439.73541554738,13091.966331135402,6972.846643759375,9303.53152468539,3988.7467962161336,6304.339677913194,2829.40685544646,908.949953562022,6913.507646790987,18479.810055872098,112828.4722356275,OAS1_0354_MR1_mpr-3,17814.3900898682,97354.71402617713,38796.72801788691,382544.45045591984
1409,920.611952966214,758.3729612549549,1611.7569176558268,1675.5549143964065,185393.8915282822,121954.3297693902,121647.34478507398,54368.58422232549,12588.785356842767,17772.887091988578,9290.84052533377,11815.320396358857,4789.994755280617,7516.501615984207,3413.1928256210113,1286.9359342508326,8487.877566356903,23092.816820194977,155215.72407007564,OAS1_0448_MR1_mpr-3,22182.151866720575,121647.34478507398,7825.201600212818,469210.94202815497
1414,1029.3429474111804,1059.5269458690889,2059.7148947697897,1553.1039206523908,137679.50696599565,94908.7811511391,98251.65898035248,40752.5139179664,10010.111488586434,13070.3573322394,6545.125665611511,9732.62450276316,3886.8758014206915,6832.902650909071,2849.300854430082,1010.8209483574636,7407.427621556764,18841.332037402048,132178.4732470418,OAS1_0309_MR1_mpr-3,20209.901967482223,98251.65898035248,19556.487000864996,407427.04118467576
1418,1418.990927504183,2958.7178488400004,4670.287761396412,3641.630813950184,154574.65710282756,103140.78073056872,97945.0169960187,40666.077922382385,12768.174347677836,13315.259319727431,8310.203575434214,8708.083555106647,4185.971786139969,7148.119634804731,3220.083835486891,949.0809515117414,7091.867637678629,21008.748926669374,124013.01566421257,OAS1_0212_MR1_mpr-3,20552.215949993508,97945.0169960187,81313.97684569354,404009.0463593001
1421,1455.0059256641875,1888.9009034966246,3944.156798494223,1729.7489116276515,132922.44020903273,81371.60084274954,72842.220278513,30680.66243253424,10483.451464403637,11461.344414443382,7737.736604681379,9189.312530520803,3877.6148018938334,4640.103762938503,2288.838883063914,914.0949532991655,7302.469626919037,17417.882110125673,94230.3271858011,OAS1_0185_MR1_mpr-3,20388.261958369865,72842.220278513,35358.8391935276,346969.8642734146
1423,992.9849492686994,1095.1989440466175,1676.5839143438352,2213.3788869191426,144993.2955923364,104091.57668199285,102904.11074266012,50320.498429140964,11656.51140447236,12410.768365937602,7089.466637801295,9936.023492371567,3934.8957989673645,6563.990664647703,2960.4328487523817,886.6549547010667,6723.485656499152,19875.81998455037,109835.79738852236,OAS1_0030_MR1_mpr-3,18642.735047548307,102904.11074266012,21911.524880546825,336090.247829251
1424,670.5649657410388,498.72197452044526,1909.8239024276747,1611.4139176733506,159784.48383665906,111630.03029685553,108322.13846585473,52154.862335423866,10318.125472850092,15384.235214024078,7012.291641744142,9936.366492354044,3976.0557968645126,7309.672626551037,2649.3318646464368,1024.540947656513,7966.860592975503,20777.56693848039,143641.87566138007,OAS1_0325_MR1_mpr-3,20932.259930577176,108322.13846585473,7049.335639851575,442812.977376819
1425,1100.0009438012846,1257.0949357754002,1622.0469171301138,1935.5489011133925,136820.97800985764,94173.38918871005,89784.01841296167,41060.52790223005,9419.808518744834,11993.680387246499,5664.644710595016,8000.8175912406505,3294.514831684234,5566.546715606813,2526.537870919945,725.4449629372364,6746.809655307537,19105.44202390875,111908.88928260871,OAS1_0426_MR1_mpr-3,18041.113078284994,89784.01841296167,21916.669880283967,386660.1072456521
1426,1138.416941838623,1423.1069272938978,1931.7759013061539,968.6319505128868,112837.39023517187,81028.60086027329,72697.47428590804,37234.706097690134,8951.270542682298,11001.038437960276,6346.871675740247,7484.602617613917,3392.612826672437,6125.979687025551,2153.010890003325,713.7829635330445,6453.5446702903555,15304.316218107115,97161.60503604301,OAS1_0197_MR1_mpr-3,16766.868143385782,72697.47428590804,24003.138773686904,301128.9456154133
1438,1029.3429474111804,688.0579648473268,1786.3439087362303,1514.0019226501,143687.1516590669,90670.67336766273,98099.7099881155,42121.76984801152,10004.623488866815,14010.52028420676,7155.665634419208,9977.869490233668,4226.78878405464,6381.514673970347,2312.505881854774,1009.1059484450825,7472.59761822725,15879.52718871976,124572.4486356313,OAS1_0162_MR1_mpr-3,18341.2380629517,98099.7099881155,7351.518624413138,339217.37866948673
1439,1360.6809304832232,1398.0679285731326,2497.0398724269885,1863.1759048109068,143179.85468498454,93215.04723767145,84591.68467823643,37702.55807378772,11646.564404980549,12291.404372035871,6228.879681768422,7574.125613040214,3567.8858177177935,5364.51972592831,2112.53689207113,899.0029540702111,6459.718669974928,20315.888962067384,128429.14043859408,OAS1_0155_MR1_mpr-3,19878.220984427706,84591.68467823643,34040.004260906484,347235.6892598337
1440,1347.3039311666498,1352.4489309037933,2478.517873373272,1997.2888979591146,188030.1893935945,130361.25933988272,118853.60992780505,54557.23421268742,12502.692361241232,15943.32518546034,7484.945617596393,10109.924483487019,4462.086772033337,6534.14966617227,3549.706818646553,1080.4499448001393,8343.817573716886,23949.973776403087,145886.12454672204,OAS1_0117_MR1_mpr-3,19805.504988142744,118853.60992780505,56977.7850890222,442200.37940811645
1449,1151.793941155196,1267.7279352321634,2055.9418949625506,2137.232890809418,184305.5525838851,123316.7256997858,114407.6441549481,58356.302018594186,13017.192334955584,16172.10617377199,8092.741586544282,12199.48037673224,4932.6827479907315,7633.8076099910795,3432.743824622157,1239.258936686636,8563.337562501674,23101.734819739362,146431.49451885925,OAS1_0131_MR1_mpr-3,22432.884853910702,114407.6441549481,14233.127272833834,472397.0688653767
1455,971.0329503902204,828.3449576801067,1337.356931674839,1446.4309261022818,186031.87149568798,125765.74557466613,118552.79894317337,47259.90958550552,13500.136310282121,17194.589121533645,7072.6596386599595,10700.227453328618,4285.0987810756,6857.598649647361,3463.2708230625417,1283.1629344435942,8016.938590417034,22704.197840049404,138518.14192315005,OAS1_0450_MR1_mpr-3,19431.635007243647,118552.79894317337,9034.276538441547,444790.3722757945
1460,1300.655933549882,1175.11793996358,2119.3968917206544,1381.2609294317972,139034.69989675927,87950.6835066262,90306.40738627297,48852.80150412516,9385.50852049721,13340.641318430673,7338.141625096565,9703.126504270203,3537.7018192598844,5637.547711979394,2490.179872777464,916.8389531589753,6942.662645301467,17281.025117117657,113504.86820107064,OAS1_0371_MR1_mpr-3,18088.104075884235,90306.40738627297,16946.257134220854,392049.3229703187
1466,774.1509604488617,893.1719543681152,1846.025905687095,2020.6128967674986,158104.81292247295,109957.21938231893,93672.26621431227,49892.434451010624,9224.641528715856,15833.565191067946,6445.6556706934025,9822.490498171934,3968.166797267559,9082.639535970695,3386.781826970341,1022.8259477441319,8171.28858253134,21456.363903800862,132917.63820927808,OAS1_0323_MR1_mpr-3,20452.7459550754,93672.26621431227,10036.522487237104,437130.15366715274
1467,739.8509622012383,660.2749662667518,1512.9729227026712,1503.3689231933367,136377.82203249837,96460.85607184406,98261.60597984429,42334.77283712926,9597.482509667523,13815.353294177781,8420.306569809085,10154.514481208927,3946.9007983540328,5782.979704549318,3155.256838798883,949.0809515117414,7123.080636083966,16946.257134220854,120853.98582560645,OAS1_0349_MR1_mpr-3,20741.551940320387,98261.60597984429,15714.544197148693,397889.92667192407
1476,1144.9339415056713,1611.7569176558268,2900.407851819041,1883.0699037945285,157134.80897203015,89579.59042340584,99102.64193687603,34411.473241928245,12050.618384337555,12402.53636635817,6647.339660389429,7070.601638765102,2639.384865154626,4184.256786227587,1815.155907264234,656.5019664595133,5624.856712627773,23226.586813360707,92676.88026516623,OAS1_0180_MR1_mpr-3,14740.424246916185,99102.64193687603,44144.78374465636,389206.1961155732
1478,1886.1569036368146,1773.3099094021334,2499.783872286798,1447.4599260497105,135036.3491010338,101461.10981638261,104999.84063558992,56031.791137352746,11342.323420524128,12657.385353338013,6147.588685921555,8127.727584756857,3374.090827618721,6285.474678877001,2630.80986559272,765.575960886956,6724.514656446581,19327.020012588397,102944.9277405748,OAS1_0067_MR1_mpr-3,17988.977080948604,104999.84063558992,38418.399037215626,414004.40884864004
1480,1183.692939525486,2229.4998860955257,4098.849790591004,2425.0098761069794,115586.19209473643,83506.08973369915,74161.05521113414,30013.18446663549,9283.980525684245,11180.427428795345,6229.565681733375,8407.958570439941,3522.9528200134064,5703.403708614831,2404.0868771759287,829.7169576100117,6154.791685553555,15067.303230216037,104877.38964184589,OAS1_0247_MR1_mpr-3,18496.960054995907,74161.05521113414,51123.80438810031,295368.6039097074
1489,951.4819513890751,951.1389514065988,1897.4759030585303,2532.711870604517,199818.41279133776,132652.84222280644,125047.84661134335,56044.48213670437,12155.576378975282,18223.246068979875,9489.094515205034,11966.240388648399,4825.666753458147,8169.230582636482,3530.1558196454075,1329.8109320603621,9558.72351164771,25255.08870972516,154660.7500984291,OAS1_0029_MR1_mpr-3,24640.432741127748,125047.84661134335,13275.471321760187,473490.55280951096
1490,1101.3729437311897,1576.0849194782984,4207.237785053495,2095.386892947318,156567.48700101447,106949.45253598483,94535.25417022247,43867.98275879803,12142.199379658708,14201.571274446022,6676.151658917432,8474.843567022806,4010.355795112136,5654.354711120729,2511.4458716909903,850.9829565235383,7852.6415988109175,21015.95192630138,122353.23874901007,OAS1_0142_MR1_mpr-3,20668.835944035425,94535.25417022247,52840.51930039386,378265.18267454626
1491,913.0659533517368,812.5669584862,1372.342929887415,1778.4549091392769,150073.46833279193,107268.44251968773,106580.04155485793,46907.30560351995,11653.76740461255,14550.059256641876,7113.8196365571075,9387.566520392069,3920.1467997208865,6737.548655780678,2727.8788606334947,1022.8259477441318,7629.348610218889,18218.44406922521,123036.15171412023,OAS1_0345_MR1_mpr-3,18890.038034913672,106580.04155485793,11550.524409887203,421259.2014779949
1492,1077.7059449403293,823.8859579079158,1255.7229358454952,1255.7229358454952,136440.5910292915,94264.62718404873,90271.07838807792,44750.17871372691,10492.026463965543,11133.779431178578,5197.135734479909,7979.8945923096,3064.704843425157,5558.6577160098595,2591.7078675904295,833.8329573997266,6532.43466625989,17168.86412284793,103986.27568737265,OAS1_0303_MR1_mpr-3,17527.64210451807,90271.07838807792,16784.704142474548,366590.49227100273
1499,1422.7639273114216,2382.8208782624024,6009.0166930011555,1612.7859176032555,138481.78392500756,92814.76625812169,90939.5853539241,38696.22902302137,11490.84241293634,12381.270367444644,8290.995576415546,9811.514498732693,4010.01279512966,7068.886638852721,3042.4098445642016,817.7119582233436,7473.626618174678,20741.208940337914,102336.44577166197,OAS1_0400_MR1_mpr-3,21201.51491682102,90939.5853539241,63521.538754703804,426790.76219538914
1502,1179.576939735771,893.1719543681152,1534.92492158115,1740.724911066891,178902.61685991945,123857.63667215082,121455.95079485222,42356.72483600775,11649.651404822835,14382.675265193473,8952.985542594679,10870.35544463683,4207.923785018447,6796.544652766591,3354.8828286000517,1228.968937212349,7761.746603454715,23548.320796923417,119826.35787810764,OAS1_0103_MR1_mpr-3,17848.004088150872,121455.95079485222,19896.399983498944,437884.410628618
1503,1641.254916148783,2156.4408898280876,4840.415752704624,1528.0649219316256,130520.41133175167,68905.26647965079,84012.0147078516,44671.28871775737,8981.454541140205,13322.46231935943,6629.846661283141,8240.574578991538,4044.9987933422362,5228.691732867722,1464.9529251559984,553.2589717341666,7170.7576336481625,16634.12715016748,115126.91511820075,OAS1_0041_MR1_mpr-3,19283.459014813914,84012.0147078516,39802.06096652475,376234.2797783045
1507,1118.8659428374776,1217.306937808157,1349.7049310439834,1663.5499150097382,163710.46163608204,110905.9573338482,113204.05721643897,49251.024483780064,11685.666402982839,17262.50311806394,7456.1336190683905,8872.037546730287,4074.1537918527156,7811.481600913769,3031.0908451424857,1009.7919484100349,8338.672573979742,20352.932960174814,143336.26267699373,OAS1_0012_MR1_mpr-3,23105.507819546598,113204.05721643897,17281.025117117657,461947.9173992207
1509,1142.5329416283378,1295.1679338302622,1946.8679005351082,2944.997849540951,171558.30123513832,122446.5347442436,109757.59339251777,47679.74156405643,12293.11937194825,15645.258200688493,8843.56854818476,11091.590433334,4430.530773645523,8331.46957434774,3562.74081798065,1137.7309418736704,8336.95757406736,23490.69679986741,126594.77653231117,OAS1_0007_MR1_mpr-3,19648.41099616863,109757.59339251777,11179.398428847919,436791.95568443113
1511,1460.8369253662836,1990.42889830959,3556.9098182785538,2125.5708914052266,157635.5889464455,98340.49597581383,92869.64625531787,44181.48474278131,11529.601410956153,13964.215286572467,6585.9426635261825,8887.472545941717,3752.4198082900075,5630.001712364916,2290.896882958771,840.0069570842988,7130.626635698443,21436.46990481724,122489.40974205313,OAS1_0124_MR1_mpr-3,20279.187963942422,92869.64625531787,81618.56083013242,435875.80273123714
1514,982.00894982946,987.4969495490797,1787.0299087011826,1635.0809164642108,154846.31308894872,105926.96958822318,90859.66635800715,45599.78967032055,11064.836434700856,13560.504307197938,5835.458701868181,9927.44849280966,3822.3918047151597,6469.665669466739,3325.7278300895714,841.3789570142037,7584.415612514502,20894.52993250479,115059.34412165293,OAS1_0114_MR1_mpr-3,18370.736061444655,90859.66635800715,16595.025152165188,383427.33241081366
