,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
878,838.97795713687,797.1319592747694,2735.7678602304477,1887.5289035667195,187844.96940305736,116090.05906899401,134443.64513131487,57539.61906031828,11560.128409396539,18071.983076707853,9174.563531274325,11914.790391276965,4537.546768178108,6341.726676003103,2826.66285558665,1305.8009332870256,8632.96655894435,22973.10982631077,143755.40865557967,22987.858825557247,OAS1_0253_MR1_mpr-2,21490.663902048484,134443.64513131487
889,1055.067946096898,1014.5939481647023,1809.667907544614,1297.2259337251196,172096.4682076435,100484.2458662903,114090.71217114004,49052.08449394385,10955.419440290936,16243.10717014457,8416.876569984324,10846.68844584597,4212.039784808162,6355.446675302153,2487.7788729001304,988.8689494789846,8313.976575241453,20234.94096620299,137357.086982468,15702.539197762024,OAS1_0097_MR1_mpr-2,21652.902893759743,114090.71217114004
891,1562.7079201617253,2316.2788816620127,3561.0258180682686,2584.161867975952,145556.50156356237,101355.8088217624,99033.01294043334,43689.62276791039,12914.978340177666,12638.52035430182,6816.095651767736,9298.386524948248,3072.5938430221104,6378.42767412806,2473.372873636128,889.3989545608765,6863.772649331932,21182.649917784824,112422.01725639317,38686.28202352956,OAS1_0268_MR1_mpr-2,19019.349028307213,99033.01294043334
893,1593.2349186021102,2119.0538917381778,3027.6608453177237,2411.632876790406,148734.05340122222,89887.26140768702,91657.14131726438,40432.49493431607,10314.695473025331,10959.878440063127,7786.099602210528,9123.113533902892,3604.58681584275,5790.525704163794,1918.3989019895807,1035.8599470782287,6425.761671709781,19597.98999874462,100585.0878611383,39350.329989603546,OAS1_0052_MR1_mpr-2,17187.043121919167,91657.14131726438
895,2090.927893175127,2644.1868649092935,3817.246804978016,2192.4558879880924,145394.6055718336,98855.68194949313,96167.93408680934,38943.875010369215,11812.576396499047,12733.531349447738,7409.828621434099,9144.379532816416,3417.308825410726,5610.107713381294,2460.3388743020314,748.7689617456203,6931.343645879751,21108.904921552436,112178.48726883504,49635.8704641184,OAS1_0226_MR1_mpr-2,20436.28195591654,96167.93408680934
896,976.8639500923164,926.7859526507862,1428.5949270135175,1769.5369095948947,138706.44891352952,91130.63634416336,89285.6394384237,46246.68763727072,7883.168597251302,14100.386279615534,5275.339730484489,8825.732549095996,3517.464820293787,5782.636704566841,2552.6058695881384,751.8559615879064,6983.479643216138,17872.700086889163,120377.55884994694,12512.639360733041,OAS1_0136_MR1_mpr-2,18531.946053208485,89285.6394384237
905,1325.0089323056945,1267.0419352672109,1997.9748979240671,1309.573933094264,125250.5596009868,80483.91688810106,75681.57413345127,34537.6972354795,11575.220408625493,11694.927402509698,7071.287638730055,8514.974564972526,3504.773820942166,5803.902703480368,2447.3048749679347,997.1009490584142,6269.696679683094,17059.790128420485,67783.31353697102,22066.903872608564,OAS1_0326_MR1_mpr-2,13639.051303184997,75681.57413345127
907,954.2259512488849,802.9629589768655,1683.44391399336,1421.734927363993,126137.55755567036,74430.65319736046,92449.4712767845,47905.43555252579,8046.779588892467,12280.42837259663,5905.773698275809,8160.6555830745765,3375.1198275661495,4872.65775105739,1875.5239041800514,746.7109618507629,6511.511667328839,15493.309208451523,108844.18443918356,20132.04097146012,OAS1_0027_MR1_mpr-2,17195.96112146355,92449.4712767845
909,951.1389514065988,855.7849562782055,1817.5569071415675,1749.6429106112732,160781.24178573504,114352.07815778693,122416.00774580322,47174.845589851415,11350.898420086036,15649.717200460684,8436.770568967946,11978.931388000019,4814.690754018906,6719.369656709438,3029.718845212581,1270.4719350919731,8339.358573944693,20756.300939566867,145397.00657171092,20560.44794957294,OAS1_0077_MR1_mpr-2,22159.513867877144,122416.00774580322
915,1635.7669164291633,3425.1978250076795,4827.7247533530035,2432.5558757214567,168996.0913660408,114098.94417071948,105591.85860534389,56460.54111544804,13442.169313243638,14538.054257255208,8360.967572840698,9552.892511945613,4393.143775555614,5851.922701027041,2964.5488485420965,1073.932945133091,7598.821611778503,21454.305903906003,128262.44244711063,115936.39507684467,OAS1_0205_MR1_mpr-2,23213.895814009087,105591.85860534389
919,936.732952142597,1172.030940121294,1958.1868999568237,2024.3858965747372,175117.6120532942,120602.90983843384,123630.22768376909,48962.56149851755,9928.47749275709,16874.913137865795,7470.8826183148685,12275.283372859489,4612.663764340405,7556.975613916403,3214.938835749748,1006.7049485677488,8680.986556491025,21733.850889624133,144667.1026090015,17386.32611173786,OAS1_0340_MR1_mpr-2,21968.119877655405,123630.22768376909
931,878.4229551216371,901.746953930021,1754.4449103659406,2109.4498922288435,171471.52223957184,111421.1433075275,115900.03707870218,49998.76444557826,10719.778452329763,15431.912211588275,7291.4936274797965,10441.605466541536,3974.3407969521313,6534.492666154747,3070.878843109729,1110.9769432405242,7479.114617894298,20338.183960928334,130731.01332099209,13628.075303745758,OAS1_0014_MR1_mpr-2,20753.899939689534,115900.03707870218
939,811.5379585387712,636.2649674934154,1203.5869385091078,1664.9219149396433,136589.1100217037,101654.21880651673,99413.056921017,44649.67971886138,10522.896462388406,13185.605326351415,6738.920655710583,9662.652506338007,3822.734804697636,7200.598632123595,3072.2508430396338,1030.7149473410852,7411.200621364003,19720.783992471115,121149.65181050095,10247.124476477511,OAS1_0401_MR1_mpr-2,19607.936998236433,99413.056921017
944,1107.546943415762,1250.2349361258755,2907.267851468565,1853.5719053015723,175393.72703918756,117683.97998756109,125679.99557904707,47718.500562076246,13190.40732610608,18778.906040591373,7863.274598267681,11845.16139483429,5183.415735180859,6292.677678509002,3193.672836836221,1007.7339485151776,9863.993496051557,23191.257815165656,152037.48623245084,53911.70824566714,OAS1_0183_MR1_mpr-2,24192.474764013787,125679.99557904707
946,1107.2039434332855,846.8669567338235,1695.448913380028,2499.7838722867987,170593.78528441512,115486.72209981832,109158.02942314932,41930.03285780731,12399.106366533408,15459.009210203898,7646.155609360224,10908.428442691693,4342.722778131607,7480.143617841726,3338.7618294236686,1409.0439280123721,8603.468560451394,22270.302862216966,132566.06322723994,21476.943902749434,OAS1_0079_MR1_mpr-2,21646.72889407517,109158.02942314932
947,1165.5139404542456,1538.0119214234364,2287.8098831164853,1897.1329030760542,160840.2377827209,101328.3688231643,101874.76779524895,52917.351296468536,12298.607371667871,15708.713197446597,8423.050569668896,10998.294438100465,4938.856747675303,7699.663606626516,3286.6258320872807,1093.1409441517599,8260.811577957636,19715.98199271645,143962.58064499532,32462.204341515804,OAS1_0375_MR1_mpr-2,21508.49990113725,101874.76779524895
949,1380.2319294843685,1995.5738980467336,3841.942803716305,1808.9819075796618,137646.9219676604,87159.38254705352,77287.84305138749,37521.79708302274,10864.86744491721,12398.420366568454,6040.229691406494,8345.532573629267,3513.691820486548,4867.16975133777,1820.3009070013775,750.4839616580016,6902.531647351747,19057.422026362074,108741.62744442315,43195.01679317966,OAS1_0307_MR1_mpr-2,18270.237066579117,77287.84305138749
958,1084.222944607378,1880.3259039347186,4486.439770789149,2020.2698967850224,137029.86499918567,87426.92253338499,86954.95455749768,42516.2198278592,10791.122448684819,13255.920322759042,7515.472616036779,8389.436571386224,3590.866816543701,7295.266627287036,2464.454874091746,865.7319557700164,7813.882600791103,17674.103097035422,128738.18342280517,61759.20484474092,OAS1_0286_MR1_mpr-2,23227.615813308137,86954.95455749768
959,1063.2999456763275,858.5289561380155,1541.4419212481987,1112.0059431879529,188707.27135900263,130389.0423384633,129082.21240522883,50922.12039840428,12035.183385126122,17277.59511729289,7453.732619191056,9401.286519691117,4148.584788050059,8670.696557016738,3151.1408390091683,1110.633943258048,8268.70057755459,25017.732721851607,132709.437219915,21104.445921780243,OAS1_0009_MR1_mpr-2,18899.985034405483,129082.21240522883
960,945.650951686979,798.5039592046744,1959.2158999042526,1864.2049047583355,177812.90591559245,100189.60888134321,105656.34260204944,50754.3934069734,10485.852464280972,16849.188139180078,6927.913646054989,10090.716484468348,4158.874787524346,6358.876675126916,3062.6468435302995,956.2839511437423,7455.447619103437,21347.28990937342,128624.65042860553,16197.145172492754,OAS1_0333_MR1_mpr-2,17431.602109424723,105656.34260204944
961,859.5579560854442,1935.5489011133925,3771.2848073262003,1786.3439087362303,144988.49359258174,83887.8487141952,97427.43002246208,45035.21169916466,9589.936510053045,11446.595415196905,6626.073661475903,9318.623523914344,3478.362822291496,4822.57975361586,1608.3269178310643,774.8369604138142,5720.210707756167,18633.131048038973,117215.44201149856,40167.698947844416,OAS1_0238_MR1_mpr-2,16257.513169408572,97427.43002246208
968,1171.6879401388178,1941.0369008330122,2514.875871515753,2552.262869605662,139304.64088296803,92205.94128922635,96472.51807124825,42481.919829611565,10839.48544621397,13292.278320901523,6157.1926854308895,9615.661508738764,3887.561801385644,6590.401663298374,3069.8498431623007,928.8439525456436,7802.220601386911,19108.186023768558,101140.7478327498,51612.23636314646,OAS1_0423_MR1_mpr-2,20826.615935974496,96472.51807124825
974,756.3149613600975,904.8339537723072,1981.1678987827318,2250.765885009052,184555.2565711278,118318.18695515963,123371.605696982,54540.42721354608,13631.162303588044,16730.853145225774,8567.45356229139,9611.888508931526,4120.458789487007,8215.535580270775,3640.6018140027554,1031.0579473235614,8632.96655894435,24076.883769919295,140243.08883502305,39878.54996261695,OAS1_0266_MR1_mpr-2,22359.482857660787,123371.605696982
985,1397.0389286257039,1837.7939061076654,2667.5108637176772,1405.2709282051335,160112.73481988884,105714.6525990704,113607.08219584855,53130.697285568756,12203.596376521953,13779.681296000253,6832.902650909072,9565.583511297235,4233.305783721688,6997.885642480141,2723.4198608613033,965.2019506881245,7931.531594780451,22259.32686277773,133896.90315924774,40777.20991670468,OAS1_0452_MR1_mpr-2,22879.47083109476,113607.08219584855
986,888.3699546134478,1177.1759398584375,2435.985875546219,976.8639500923164,130872.67231375477,82932.59376299888,73285.03325588984,40821.79991442659,9160.157532010324,12315.414370809205,7292.865627409702,8464.55356754852,4109.825790030244,6971.131643846994,2552.948869570615,845.4949568039185,6480.984668888455,16653.335149186147,105028.65263411793,28108.16256396248,OAS1_0453_MR1_mpr-2,17799.298090639248,73285.03325588984
988,1045.4639465875634,1623.0759170775425,3111.695841024401,2177.363888759138,149861.4943436216,94292.4101826293,95323.81112993535,43057.130800224215,12092.464382199654,11942.916389840015,8265.613577712304,10291.02847423447,4212.382784790638,6076.587689548974,2549.1758697633763,892.1429544206865,6779.394653642779,19415.514008067265,112190.14926823923,32106.856359670426,OAS1_0454_MR1_mpr-2,18601.918049633638,95323.81112993535
990,1375.7729297121773,1181.2919396481523,2240.475885534765,1612.7859176032555,148744.34340069647,99697.40390648981,99508.75391612787,41326.00988866666,11783.421397988566,12675.907352391729,7014.349641639,9187.940530590899,3837.483803944114,6117.061687481169,2731.651860440733,995.7289491285094,6939.575645459181,21416.232905851146,93839.99320574314,24887.04972852816,OAS1_0139_MR1_mpr-2,17080.37012736906,99508.75391612787
992,930.901952440501,1605.5829179712546,3031.090845142486,1068.444945413471,155115.91107517504,85156.60564937479,101227.86982829878,28357.5235512227,11530.973410886058,11885.635392766486,6486.129668625598,6688.1566583041,2542.6588700963275,3644.71781379247,1553.7899206173431,635.9219675109391,5452.6707214247035,23298.959809663196,46847.28060658662,47486.28957393984,OAS1_0180_MR1_mpr-2,11165.678429548869,101227.86982829878
997,1011.5069483224162,857.8429561730629,1758.5609101556552,2234.987885815145,182160.43069347873,123351.71169799837,132928.27120873486,55970.3941404895,11651.366404735218,17492.99910628797,9207.148529609567,11748.092399793515,4614.035764270309,7064.42763908053,3437.8888243593,1282.1339344961652,8844.25454814971,24878.474728966255,137019.91799969383,15934.40718591596,OAS1_0421_MR1_mpr-2,22515.89084966995,132928.27120873486
998,930.901952440501,750.4839616580015,1454.3199256992352,1791.4889084733738,149909.1713411858,104667.81665255291,106044.96158219501,46923.42660269633,11746.377399881134,14390.564264790428,7187.221632807023,9464.398516466743,4022.3607944988044,6645.967660459523,2632.5248655051014,1058.154945939184,7714.755605855471,18114.17207455243,122286.69675240967,13037.772333904159,OAS1_0345_MR1_mpr-2,18776.848040696517,106044.96158219501
999,1049.5799463772782,829.3739576275354,1560.6499202668679,1443.6869262424718,184494.88857421197,118806.61893020579,118048.9319689158,47372.070579775245,13219.562324616561,17109.182125897063,7045.219640061861,10591.496458883652,4279.953781338457,6737.548655780678,3153.1988389040257,1257.7809357403526,8028.2575898387495,22081.30987187256,137000.71000067517,10767.112449911485,OAS1_0450_MR1_mpr-2,19181.588020018473,118048.9319689158
1002,871.5629554721123,798.8469591871506,883.9109548412569,1400.8119284329425,149586.40835767565,106120.42157833977,100220.82187974853,50613.42041417566,11383.826418403754,14438.927262319576,7272.285628461128,10778.774449315675,4083.0717913970975,6935.802645651942,3202.9338363630795,1136.3589419437656,7826.230600160247,20840.335935273542,136101.70704660498,14837.836241939436,OAS1_0072_MR1_mpr-2,20385.517958510056,100220.82187974853
1012,998.8159489707955,1072.2179452207097,1776.7399092268956,1912.5679022874847,157989.56492836092,110668.25834599217,93437.99722628099,48680.95851290456,11442.822415389666,15400.356213200463,7584.072612532025,9708.614503989822,4079.6417915723355,7519.245615844016,3089.743842145922,1030.371947358609,8102.688586036093,20112.83297244145,138729.7729123379,22083.36787176742,OAS1_0357_MR1_mpr-2,22188.668866387623,93437.99722628099
1021,1061.5849457639465,1100.343943783761,1912.5679022874847,1266.0129353197822,145781.85255204927,97806.7880030808,98352.84397518297,48764.307508646285,10665.927455080993,12824.769344786415,6969.073643952137,8055.011588471895,3783.289806712869,5370.350725630407,2482.9768731454633,924.0419527909762,7442.413619769341,18699.673044639363,119299.16690504167,28944.739521222014,OAS1_0432_MR1_mpr-2,21706.06789104356,98352.84397518297
1026,986.467949601651,947.7089515818365,2140.3198906517046,1363.0819303605567,174711.50007404236,110119.45837403019,115258.97011145411,62944.61278417878,11769.701398689518,16570.329153426897,7442.756619751817,11405.778417282232,4366.389776922468,7579.956612742311,3056.4728438457273,1173.7459400336752,8338.672573979742,23784.64778484954,135263.0720894506,14953.770236016404,OAS1_0346_MR1_mpr-2,20929.515930717364,115258.97011145411
1029,1775.710909279467,2342.0038803477305,5974.373694771056,2807.7978565504573,168806.75537571398,106895.25853875358,104002.39668654904,50582.550415752805,14799.763243884576,14554.17525643159,9129.63053356994,10996.92243817056,4283.383781163218,6219.618682241564,2708.6708616148253,1146.991941400529,7960.686593290931,25081.530718592185,109871.1263867174,54489.6632161396,OAS1_0042_MR1_mpr-2,21754.430888572708,104002.39668654904
1034,1446.4309261022818,1858.0309050737633,2465.1408740566985,2866.7938535363696,149168.6343790196,95990.26009588665,102731.58175147459,45282.85768651251,11483.296413321861,14714.013248265517,5994.267693754678,8962.589542104013,4069.008792115572,6840.448650523549,2710.04286154473,818.7409581707723,7559.376613793736,19183.989019895806,120138.48786216101,32586.027335189727,OAS1_0383_MR1_mpr-2,21256.737913999692,102731.58175147459
1036,618.4289684046512,586.8729700168376,1638.8539162714494,1397.3819286081803,150900.09829055966,97058.70504130013,94014.23719684107,48592.464517425695,9206.119529662139,14142.57527746011,7372.441623344189,10114.040483276733,3794.2658061521083,5347.3697268045,2439.7588753534574,1060.5559458165176,7245.874629810458,18050.37407781185,116837.7990307922,10388.097469275244,OAS1_0025_MR1_mpr-2,19225.83501775791,94014.23719684107
1038,883.9109548412569,1013.9079481997497,2305.3028822227734,1157.9679408397683,155449.99305810692,91573.44932154019,97434.2900221116,47439.64157632307,13182.175326526652,12791.841346468696,7866.704598092443,9701.754504340299,3474.246822501781,5065.76674119151,2342.0038803477305,1030.0289473761327,6538.608665944462,20888.355932820217,98355.24497506031,30043.368465093397,OAS1_0342_MR1_mpr-2,18754.896041818036,97434.2900221116
1039,1328.7819321129332,1934.86290114844,1645.370915938498,2196.571887777807,142246.20873268426,102707.57175270125,99300.20992678232,42887.002808916004,11389.314418123373,13406.49731506611,4951.204747044449,9117.968534165746,3802.154805749062,7650.271609149939,3021.829845615628,838.6349571543938,7779.58260254348,20483.61595349826,135721.66306602128,24191.10276408388,OAS1_0130_MR1_mpr-2,20601.950947452562,99300.20992678232
1040,1224.1669374576816,962.1149508458383,1586.3749189525854,1713.9709124337448,159616.41384524573,110685.75134509847,110967.01133072897,41485.16188053563,10655.637455606708,14468.082260830055,8753.702552775985,10765.740449981578,4101.936790433291,6805.119652328496,2896.291852029326,1202.5579385616788,7583.043612584597,21371.64290812923,115837.95408187398,21871.050882614632,OAS1_0103_MR1_mpr-2,17326.987114769472,110967.01133072897
1041,1184.7219394729148,1367.883930115224,2331.3708808909673,1482.1029242798102,140940.40779939722,101751.97380152244,96793.22305486354,44063.14974882702,11827.668395728,15265.214220104826,6210.357682714705,8466.954567425853,4157.5027875944415,7115.877636451965,2868.1658534662747,942.563951844693,8294.768576222785,20070.643974596875,145886.810546687,30232.018455455327,OAS1_0243_MR1_mpr-2,23573.702795626657,96793.22305486354
1043,1149.3929412778625,1370.6279299750338,2051.8258951728358,2189.02588816333,183504.3046248206,120782.2988292689,122744.94472899791,53844.137249119325,13418.159314470302,15889.131188229096,10048.870486606247,12041.70038479317,4456.255772331241,7447.558619506484,3181.667837449553,1318.8349326211223,8263.898577799922,21885.79988186111,138795.6289089733,24765.97073471405,OAS1_0211_MR1_mpr-2,20061.382975070013,122744.94472899791
1052,1888.214903531672,2904.866851591232,2397.226877526404,2076.521893911125,146419.48951947258,95201.01713620884,80117.59290681643,37012.44210904553,13521.402309195648,11702.816402106651,6425.418671727304,9630.067508002765,4008.2977952172787,7045.21964006186,2817.744856042268,870.8769555071599,6892.584647859936,19995.183978452103,127416.26149034176,36736.67012313464,OAS1_0288_MR1_mpr-2,18701.73104453422,80117.59290681643
1056,1524.291922124387,1865.9199046707167,2666.1388637877726,1380.9179294493208,139085.8068941482,90432.28837984176,89614.23342163593,41180.577896096744,10767.45544989396,11760.097399180184,6342.06967598558,7916.4395955514965,2941.910849698665,6378.084674145584,2323.82488127649,903.8049538248783,6216.874682381755,17227.86011983384,99880.22289714965,41809.29686397567,OAS1_0161_MR1_mpr-2,16867.367138251317,89614.23342163593
1063,1150.0789412428148,1754.7879103484167,2882.9148527127527,1487.2479240169537,116452.26705048891,78362.80499646801,84231.53469663637,33731.99027664283,10620.651457394131,10813.0744475633,5998.383693544392,7281.889627970462,3344.2498291432885,4480.265771104578,1582.9449191278231,764.2039609570509,5941.445696453337,16175.879173579227,99825.68589993592,39871.34696298496,OAS1_0053_MR1_mpr-2,17437.43310912682,84231.53469663637
1064,1274.244934899212,1221.4229375978719,2035.0188960315004,1404.2419282577048,168820.8183749955,102972.71073915537,99474.11091789778,51850.62135096744,12674.535352461826,15098.173228638898,6591.773663228278,9479.147515713223,3640.258814020279,7418.74662097848,3129.8748400956415,1165.1709404717692,7637.237609815842,21775.353887503763,113633.8361944817,28221.009558197162,OAS1_0135_MR1_mpr-2,19117.447023295415,99474.11091789778
1073,1011.8499483048923,998.129949005843,2137.5758907918944,1566.1379199864875,151321.64526902296,102310.03477301128,102767.59674963457,42718.58981752017,10477.277464719065,15382.863214094174,6768.075654221064,9494.925514907129,3571.3158175425556,6305.711677843099,2695.9798622632047,1021.1109478317508,8036.1465894357025,18042.485078214897,131038.3413052908,8224.453579815156,OAS1_0395_MR1_mpr-2,20679.125943509713,102767.59674963457
1077,1080.1069448176631,696.2899644267565,1952.0129002722515,1591.8629186722053,139396.56487827166,82350.86579271918,95425.68212473078,40942.8789082407,9665.739506180293,13896.301290042173,7095.29763750339,9858.162496349461,4125.946789206628,6334.180676388626,2273.0608838700073,982.6949497944124,7609.454611235267,15743.699195659174,121744.75678009722,9550.148512085801,OAS1_0162_MR1_mpr-2,18381.36906090142,95425.68212473078
1080,1279.0469346538791,1234.1139369494924,2831.1218553588415,1497.1949235087645,129223.52839800903,81647.7158286429,83956.79171067293,32296.535349979782,11320.714421628127,7669.1366081861315,6582.855663683897,8506.056565428145,3237.5768345931792,4350.268777746084,2075.8358939461723,841.3789570142037,4223.3587842298775,18495.588055066004,73664.73423649103,28764.32153043952,OAS1_0291_MR1_mpr-2,8496.45256591881,83956.79171067293
1093,1076.6769449929006,945.3079517045028,3003.650846544387,1557.905920407058,136861.7950077723,79496.07693856949,92668.99126556929,47603.93856792919,8743.4125533017,12967.45733749653,6089.278688900595,8839.452548395046,3928.378799300316,6557.130664998179,2324.510881241443,873.2779553844936,6880.922648455744,19518.757002792612,106511.78455834516,21096.213922200815,OAS1_0046_MR1_mpr-2,18362.8470618477,92668.99126556929
1097,1207.7029382988223,994.3569491986044,1512.629922720195,1509.542922877909,150678.86330186247,93145.07524124629,96879.65905044755,47701.35056295244,9912.699493563183,14598.422254171026,7435.210620137339,9459.253516729601,4174.3097867357765,6243.971680997376,2722.0478609313986,992.6419492862233,8337.300574049837,18017.446079494133,132595.90422571538,19338.33901201011,OAS1_0310_MR1_mpr-2,21387.763907305616,96879.65905044755
1102,1255.7229358454952,1105.4889435209045,1892.3309033213868,1627.8779168322098,153408.4571624084,97437.72002193637,94006.69119722658,45387.472681167754,10220.370477844364,14629.978252558838,7212.260631527787,8977.338541350491,4041.225793534997,6757.4426547643,2883.600852677705,1034.1449471658477,7360.0936239750445,19366.122010590687,124400.60564441071,22134.817869138853,OAS1_0216_MR1_mpr-2,18627.643048319354,94006.69119722658
1103,1017.3379480245121,825.9439578027732,1906.7369025853886,1628.220916814686,152046.06123201275,108372.55946327874,104549.48165859861,48463.83952399711,10583.607459286697,15547.846205665242,7569.666613268024,9728.85150295592,4155.101787717107,8046.43658890999,2795.1068571988367,1105.1459435384281,7727.103605224615,17484.76710670854,119267.61090665386,10834.340446476825,OAS1_0394_MR1_mpr-2,17436.40410917939,104549.48165859861
1113,1231.0269371072063,1136.7019419262417,1796.9769081929935,1321.9219324634084,161213.42176365506,103166.84872923692,110851.76333661696,54093.84123636202,12452.957363782178,13766.990296648633,7145.718634927398,9347.435522442349,3957.533797810796,5863.584700431233,3097.289841760399,1050.951946307183,7098.727637328153,19830.54398686351,135094.65909805475,34817.24222119763,OAS1_0262_MR1_mpr-2,19585.984999357956,110851.76333661696
1115,1385.7199292039882,1528.0649219316256,4843.159752564434,1511.9439227552425,130352.68434032079,67871.46453246742,80355.97789463741,45065.73869760505,8410.0165703348,12439.237364483128,6024.10869223011,7968.232592905408,3613.1618154046564,3179.952837537172,1392.9229288359893,637.6369674233204,6671.692659145241,17826.052089272394,117768.01498326776,40620.11592473057,OAS1_0269_MR1_mpr-2,19436.09400701584,80355.97789463741
1117,1502.6829232283842,2327.5978810837287,3802.840805714014,2395.511877614023,168013.7394162289,102518.9217623393,108896.66343650242,51356.35837621919,14915.354237979067,13725.144298786532,7604.652611480599,7374.156623256569,4169.850786963585,6785.568653327351,3285.5968321398523,852.3549564534433,7791.930601912623,19036.15602744855,114195.67016577776,72857.99827770691,OAS1_0405_MR1_mpr-2,21878.596882229107,108896.66343650242
1118,1344.9029312893163,2589.649867695572,3965.0797974252732,1526.3499220192443,137482.6249760543,89330.5724361281,80367.98289402408,34972.964213241845,12683.453352006207,11401.662417492518,7127.882635838633,8253.951578308111,3612.1328154572275,5024.9497432768385,2222.9828864284773,764.2039609570509,5887.594699204568,18003.383080212607,95693.22211106223,58454.743013564876,OAS1_0267_MR1_mpr-2,14842.98124167658,80367.98289402408
1121,1260.1819356176863,1126.0689424694785,1873.8089042676702,2797.5078570761702,203200.39261855342,139969.71784898947,134510.18712791524,60782.3408946486,14380.27426531614,18396.1180601479,9562.153511472472,11719.623401247987,4402.061775099995,8864.834547098286,3862.865802647355,1508.1709229480039,9122.084533955462,24555.71174545612,151561.05925679137,19898.114983411328,OAS1_0435_MR1_mpr-2,22882.557830937047,134510.18712791524
1122,1075.9909450279483,1705.0529128893627,2172.5618890044707,2806.425856620552,138854.9679059417,91351.87133286054,83327.7297428115,39430.934985485466,10980.458439011702,11721.338401160368,5693.799709105496,7801.191601439482,3062.6468435302995,6603.43566263247,2509.730871778609,892.1429544206865,6483.728668748265,18133.723073553574,99400.70892164786,42034.647852462556,OAS1_0244_MR1_mpr-2,15980.712183550251,83327.7297428115
1127,1346.2749312192211,1354.5069307986507,1973.2788991857783,1179.9199397182474,139812.62385701534,95568.37011744089,93451.0312256151,47005.74659849063,11567.331409028538,12023.864385704408,7560.748613723641,9814.601498574979,3785.00480662525,5905.773698275809,2637.326865259769,1057.1259459917553,7009.890641866808,21725.618890044705,112494.39025269565,21624.433895214217,OAS1_0330_MR1_mpr-2,18484.269055644287,93451.0312256151
1128,1224.509937440158,2195.8858878128544,3098.6618416903043,2656.534864278438,140624.5048155366,98889.63894775827,96402.20307484063,47307.92958305219,10313.323473095425,11695.270402492173,7250.333629582648,7461.278618805533,3783.9758066778213,6476.182669133787,2690.8348625260614,863.3309558926828,6745.094655395155,19741.706991402163,118461.5609478347,86104.31460095663,OAS1_0013_MR1_mpr-2,19829.171986933605,96402.20307484063
1130,828.0019576976306,718.9279632701879,1884.7849037069097,1444.7159261899005,135905.85405661105,94531.13817043277,97624.65501238593,38374.838039441136,9136.490533219465,12613.481355581054,6658.315659828668,9080.581536075837,3228.6588350487973,5964.426695279245,2599.939867169859,869.1619555947788,6714.224656972294,15925.489186371578,110897.38233428629,9721.648503323919,OAS1_0006_MR1_mpr-2,15176.720224625957,97624.65501238593
1132,1347.6469311491262,1390.8649289411317,2509.0448718136568,2004.4918975911155,183182.9136412404,123295.80270085475,117857.19497871157,54078.74923713307,12137.740379886518,15858.261189806235,7599.850611725932,10129.81848247064,4422.64177404857,6577.0246639818,3334.98882961643,1098.6289438713798,8192.897581427342,23342.520807437675,143594.8846637808,58998.39798578971,OAS1_0117_MR1_mpr-2,19543.796001513376,117857.19497871157
1135,940.8489519323118,694.5749645143752,1079.0779448702342,1295.5109338127384,131970.95825764368,83973.94170979672,94448.1321746735,40781.668916476876,8830.534548850661,12697.85935127021,5995.982693667059,8156.196583302384,3405.9898259890106,6554.043665155892,2676.085863279583,885.625954753638,6354.074675372248,17039.21012947191,108440.8164597915,10833.997446494348,OAS1_0387_MR1_mpr-2,15427.79621179856,94448.1321746735
1137,1156.2529409273873,1895.760903146149,1398.7539285380851,1639.539916236402,126648.97052954242,85860.44161341603,86328.2935895136,40778.92491661706,10222.771477721699,12172.040378134141,5446.839721722607,8440.88656875766,3648.4908135997084,4774.216756086711,2183.194888461234,923.0129528435475,6777.679653730398,16054.457179782641,115056.60012179312,34757.903224229245,OAS1_0411_MR1_mpr-2,18253.43006743778,86328.2935895136
1143,1020.4249478667982,1122.6389426447163,1681.0429141160262,2178.735888689043,141910.7547498225,100653.68785763356,102345.36377120634,50240.23643324153,11398.918417632707,12285.573372333774,7034.586640605097,9767.26750099326,3895.7938009650734,6621.957661686187,2823.9188557268403,917.1819531414516,6767.389654256111,19713.580992839117,107534.61050608929,23739.37178716268,OAS1_0030_MR1_mpr-2,18527.83005341877,102345.36377120634
1144,1124.0109425746211,1659.7769152024998,4260.059782354835,2155.7548898631353,154882.32808710873,103713.59070130403,94435.78417530438,43506.80377725056,12214.229375978717,14028.356283295523,6797.57365271402,8527.665564324147,4041.5687935174738,5536.019717166428,2435.2998755812664,873.6209553669698,7772.036602929002,20630.07694601561,119850.71087686345,57295.40307279519,OAS1_0142_MR1_mpr-2,20221.22096690394,94435.78417530438
1149,1328.7819321129332,1426.53692711866,1922.1719017968194,1391.207928923608,157403.0349583266,101481.68981533116,107746.5844952596,47391.96457875887,11364.27541940261,14791.874244287621,7974.749592572457,10330.473472219237,4549.2087675823,6952.609644793278,2823.2328557618875,1034.4879471483239,7935.304594587689,20608.46794711961,115533.02709745262,23176.851815901653,OAS1_0190_MR1_mpr-2,20028.454976752295,107746.5844952596
