,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,total_lateral_ventricle,subject,brain_stem,parietal
827,1334.9559317975054,1750.3289105762258,3411.47782570863,1849.1129055293814,123569.51668687079,84889.4086630258,79825.0139217642,36833.05311821046,10430.286467119822,11341.2944205767,7394.050622240191,9039.421538178689,4022.017794516328,5083.94574026275,2250.765885009052,957.9989510561235,6903.217647316699,17300.91911610128,103374.02071865255,49359.06947826008,OAS1_0388_MR1_mpr-3,18328.204063617603,79825.0139217642
833,705.2079639711385,736.7639623589521,1981.853898747684,1383.3189293266546,141460.0527728487,93857.82920483191,100108.31788549633,45616.93966944436,9247.279527559287,14803.536243691815,6978.334643478995,10255.013476074466,4025.4477943410902,6617.841661896472,2381.7918783149735,943.5929517921217,7612.88461106003,16981.24313243343,119641.48088755294,11922.336390891443,OAS1_0081_MR1_mpr-3,18801.88703941728,100108.31788549633
838,861.2729559978253,961.0859508984096,2599.253867204907,1759.589910103084,160582.3017958988,102812.52974733897,105932.11458796033,53989.56924168925,9875.312495473274,13966.959286432277,6717.654656797056,8837.737548482663,3775.400807115915,6637.392660897618,2993.3608470701,869.1619555947786,7351.175624430662,18082.616076164617,120975.40781940302,23616.23479345371,OAS1_0235_MR1_mpr-3,20050.749975613253,105932.11458796033
841,1347.9899311316024,1820.98690696633,2368.7578789808767,1818.9289070714726,151549.74025736965,102410.8767678593,92761.94426082034,58815.921995112345,10953.361440396078,13769.04829654349,7069.91563880015,10798.32544831682,4212.039784808162,6394.89167328692,2855.4748541146537,905.5199537372596,7486.317617526298,21288.979912352457,118697.88793576082,24917.23372698607,OAS1_0418_MR1_mpr-3,20341.956960735573,92761.94426082034
847,1023.5119477090843,983.3809497593649,1693.733913467647,1495.1369236139071,147065.35848647536,96048.57009290763,99760.17290328295,44497.7307266244,11233.935426061638,13810.89429440559,7903.062596234924,10243.694476652749,4027.505794235948,7144.346634997493,3039.665844704392,1180.6059396831997,7042.818640184527,19462.50500566651,122064.43276376507,13226.422324266086,OAS1_0378_MR1_mpr-3,18781.650040451183,99760.17290328295
851,1076.3339450104245,870.5339555246836,1623.4189170600189,2523.7938710601347,172094.41020774868,116109.95306797762,108536.51345490238,41847.36986203054,12412.483365849981,15564.653204806578,7573.096613092786,10879.616444163688,4339.292778306844,7542.569614652401,3407.704825901392,1356.2219307110322,8597.980560731776,22166.71686750914,133396.4661848149,21436.46990481724,OAS1_0079_MR1_mpr-3,21346.26090942599,108536.51345490238
854,969.6609504603155,1191.9249391049157,2417.463876492502,1428.2519270310413,164940.45957324182,111497.28930363723,107816.21349170228,47872.85055419055,12128.479380359659,15673.041199269068,7691.431607047087,10183.669479719409,4560.527767004016,7777.524602648622,3436.5168244293955,1225.8819373700628,8578.086561748154,21670.395892866036,131643.73627436138,20877.379933380977,OAS1_0058_MR1_mpr-3,21838.12288429691,107816.21349170228
856,927.1289526332624,707.9519638309484,1841.9099058973802,1952.0129002722517,176457.3699848464,108894.26243662508,115308.01910894821,48364.36952907899,10470.41746506954,16871.140138058556,8293.053576310402,10712.918452680238,4519.024769124392,6528.661666452652,3020.800845668199,1187.1229393502483,8097.200586316472,20483.272953515785,125775.69257415793,10542.44746138955,OAS1_0150_MR1_mpr-3,19280.715014954105,115308.01910894821
858,1114.4069430652864,1084.222944607378,1904.6789026905312,1611.7569176558268,151806.30424426188,100879.03884612043,105144.24362821241,55901.1081440293,10674.502454642901,16746.288144437207,6333.151676441197,10583.607459286697,4181.512786367777,6188.06268385375,2623.606865960719,973.0909502850778,8143.848583933241,20217.790967079178,138319.5449332963,11054.203435244091,OAS1_0319_MR1_mpr-3,21777.41188739862,105144.24362821241
862,1267.7279352321634,1233.7709369670163,1900.5629029008164,1576.0849194782984,125762.65857482381,82977.52676070327,76535.98708979959,38193.048048728735,11538.862410483012,11945.31738971735,6980.049643391376,8643.599558401114,3463.270823062542,5842.318701517705,2517.619871375563,1054.0389461494692,6290.962678596621,17387.012111702814,81755.76082312292,21808.624885803954,OAS1_0326_MR1_mpr-3,15027.515232248794,76535.98708979959
867,1069.8169453433761,1163.7989405418643,2253.852884851338,1646.7429158684029,124914.07661817763,77148.92805848461,86578.34057673879,35599.28218124344,10346.937471378096,11501.132412410625,6453.887670272832,6902.531647351747,2965.920848472001,4165.048787208918,1912.5679022874847,754.5999614477164,5796.35670386589,15851.744190139187,97597.21501378782,23825.121782781738,OAS1_0329_MR1_mpr-3,15875.754188912522,86578.34057673879
872,991.9559493212707,1047.864946464897,1267.3849352496873,1578.1429193731558,162349.78070559882,114799.35013493593,111595.04429864296,49166.64648809091,12484.856362152466,15247.721220998537,7295.609627269512,10214.882478124746,3967.823797285083,6345.842675792818,2891.1468522921823,1281.790934513689,7742.881604418522,22354.337857923645,130098.17835332344,22047.695873589888,OAS1_0159_MR1_mpr-3,19523.902002529754,111595.04429864296
881,1142.1899416458616,906.8919536671646,2507.3298719012755,1651.54491562307,154506.40010631477,96688.6080602083,102408.81876796445,45213.914690034784,10385.353469415435,15228.856221962345,7239.35763014341,9656.478506653435,4227.474784019592,6136.6126864823145,2526.1948709374687,959.3709509860284,7298.3536271293215,19545.51100142576,114776.71213609251,17483.738106761113,OAS1_0282_MR1_mpr-3,18536.74805296315,102408.81876796445
882,1179.576939735771,1293.7959339003573,3490.7108216606402,2325.8828811713474,136247.13903917492,83509.5197335239,85681.05262258096,38561.77302989068,10683.077454204806,12103.097381656418,7670.851608098513,8381.890571771746,3756.878808062199,4394.515775485519,1854.6009052490008,772.4359605364806,7117.24963638187,17632.943099138276,113674.99619237885,43846.030759919566,OAS1_0272_MR1_mpr-3,21136.00192016806,85681.05262258096
883,1385.0339292390356,992.298949303747,1924.915901656629,1695.7919133625044,165369.20955133715,109901.31038517531,105173.74162670536,48897.39150184707,13532.721308617365,16507.560156633746,7739.45160459376,11909.988391522296,4702.529759749178,7176.931633332735,3152.169838956597,1063.98594564128,8055.011588471895,21512.615900926965,140929.08879997552,13971.075286221992,OAS1_0386_MR1_mpr-3,21851.156883631007,105173.74162670536
901,1248.8629361959706,1499.595923386098,2228.8138861305733,1879.9829039522424,118273.25395745525,84904.15766227228,87838.86551233895,34327.43824622157,9766.924501010784,11776.904398321518,5200.222734322195,8210.390580533629,3554.165818418744,5883.821699397329,2348.863879997255,690.1159647421841,6757.4426547643,16529.512155512228,117145.12701509093,35952.229163211494,OAS1_0220_MR1_mpr-3,19017.291028412357,87838.86551233895
908,1650.1729156931651,2011.6948972231164,3641.2878139677077,2291.582882923724,141779.04275655161,93117.97824263069,91878.0333059791,45850.52265751068,11136.52343103839,12916.693340090045,6415.471672235494,8293.739576275355,3924.2627995106013,6582.855663683897,2825.6338556392216,850.2969565585859,6774.935653870588,18611.52204914297,125724.24257678649,50987.97639503972,OAS1_0016_MR1_mpr-3,19246.41501670648,91878.0333059791
910,1091.0829442569027,2853.4168542197963,3623.7948148614196,2384.5358781747836,127729.76347432504,81278.99084748095,81698.47982604938,35975.2101620374,8620.618559575207,12311.298371019491,6430.220671481971,8796.577550585514,3306.1768310884263,5327.818727803354,2172.904888986947,678.1109653555161,5981.919694385533,16800.825141650927,97903.5139981391,35642.84317901793,OAS1_0270_MR1_mpr-3,16745.94514445473,81698.47982604938
912,1405.6139281876099,2256.596884711148,2115.6238919134157,2593.4228675028107,169917.73231895448,112275.5562638758,116860.43702963564,48171.26053894488,11479.180413532147,15911.426187090052,6812.665651942974,9875.312495473274,4425.728773890856,7398.166622029907,3400.5018262693907,1119.8949427849063,8653.546557892925,22091.25687136437,135474.01707867347,36911.60011419752,OAS1_0456_MR1_mpr-3,21099.3009220431,116860.43702963564
916,843.4369569090611,529.2489729608301,1256.0659358279713,1335.984931744934,134494.40912872134,97212.026033467,91051.40334821136,43373.71978404978,10498.543463632592,13833.189293266547,7545.656614494687,9487.379515292652,4166.077787156347,6977.305643531567,2654.4768643835805,1150.0789412428148,7468.138618455057,18014.01607966937,120537.73984176337,16833.067140003695,OAS1_0444_MR1_mpr-3,19364.06401069583,91051.40334821136
921,1325.694932270647,959.7139509685047,1808.9819075796618,1446.773926084758,157215.41396791209,99587.64391209741,109873.18438661227,58110.71403114121,10375.063469941146,13957.012286940466,6902.8746473342235,9682.889505304105,3802.840805714014,6919.681646475559,2992.331847122671,1068.7879453959472,7437.268620032197,21341.115909688848,131919.85126025474,14446.81626191653,OAS1_0305_MR1_mpr-3,20456.861954865115,109873.18438661227
923,1214.562937948347,999.8449489182242,2386.936878052117,2211.6638870067613,190302.90727748204,134223.7821425476,134503.67012824822,48941.29549960402,12723.24134997345,16940.083134536282,8301.62857587231,11289.158423240313,4603.402764813546,6659.687659758572,3170.6918380103134,1232.3989370371112,9201.317529907472,25551.783694567104,154905.30908593466,22627.708843957203,OAS1_0370_MR1_mpr-3,24746.419735712905,134503.67012824822
926,1068.1019454309949,887.3409546660191,1914.282902199866,2011.008897258164,178677.26587143255,122552.86473881121,123450.49569295155,57617.48005634038,11894.553392310867,17127.01812498583,7115.877636451965,12164.83737850214,4622.267763849739,8101.316586106187,3317.1528305276656,1112.0059431879529,8365.426572612887,24140.3387666774,132136.6272491797,11674.347403561125,OAS1_0054_MR1_mpr-3,20017.821977295534,123450.49569295155
929,828.687957662583,664.0479660739903,1431.6819268558038,1373.71492981732,143372.27767515375,102280.87977450082,100664.32085709031,43114.41179729775,9192.39953036309,14780.89824484838,7077.461638414627,9622.178508405812,4293.673780637506,7117.24963638187,2755.3188592315933,1018.0239479894647,8016.252590452081,18333.69206333722,123436.43269367001,12273.568372947106,OAS1_0379_MR1_mpr-3,19855.2399856018,100664.32085709031
932,1095.8849440115698,982.3519498119362,2153.010890003325,2663.7378639104386,181516.96272635332,106075.14558065293,117145.81301505587,53145.44628481523,11157.789429951914,16831.352140091312,7276.058628268367,9754.576501641639,4182.884786297682,5734.616707020168,2748.801859564545,1090.7399442744263,7840.979599406725,22377.318856749553,114932.7771281192,13466.52231199945,OAS1_0045_MR1_mpr-3,18699.673044639363,117145.81301505587
935,1175.8039399285326,762.1459610621935,1943.780900692822,2203.774887409808,151764.45824639976,108880.88543730852,110413.40935901232,54707.12520502953,10049.5564865712,15832.536191120518,7292.865627409702,10805.528447948822,4133.1497888386275,7729.504605101949,2797.164857093694,1031.0579473235616,7845.438599178917,18166.99407185377,138740.74891177713,12617.59735537077,OAS1_0151_MR1_mpr-3,20161.88196993555,110413.40935901232
937,1279.3899346363555,1062.9569456938514,1606.2689179362071,1663.5499150097382,125722.18457689164,92564.7192708965,88554.70647576684,35163.32920351615,9567.984511174567,12279.399372649203,6652.141660144096,7906.14959607721,3504.773820942166,6321.489677037005,2584.8478679409045,846.5239567513472,7111.418636679774,15882.957188544526,111507.922303094,17695.712095931423,OAS1_0438_MR1_mpr-3,17304.006115943565,88554.70647576684
938,1415.5609276794205,1227.9399372649202,1717.400912258507,1590.4909187423002,143038.53869220434,91504.16332507998,87349.40453734536,43941.384755047955,12045.816384582886,12968.829337426434,6305.3686778606225,9485.321515397794,3362.0858282320523,6174.685684537177,2403.0578772285003,993.670949233652,6435.365671219115,19849.065985917223,116727.69603641734,16283.924168059242,OAS1_0227_MR1_mpr-3,16643.04514971186,87349.40453734536
942,868.4759556298262,935.360952212692,1702.6519130120291,2097.101892859699,171536.00623627735,111175.21232009205,115786.16108452008,49473.974472389615,10629.912456920989,15426.424211868656,7307.61462665618,10520.495462511071,3930.7797991776497,6651.112660196667,2946.7128494533326,1142.8759416108142,7471.56861827982,20347.10196047272,130514.92333203206,13632.877303500425,OAS1_0014_MR1_mpr-3,20795.05993758668,115786.16108452008
943,1221.4229375978719,2280.2638835020084,2459.9958743195557,2660.6508640681527,144705.86160702136,92592.50226947709,83224.14374810368,39551.6709793171,11254.515425010213,11515.195411692152,5907.145698205713,8539.32756372834,3547.991818734172,6144.844686061744,2842.0978547980803,804.6779588892466,6493.6756682400755,20295.99496308376,122751.80472864746,40498.35093095151,OAS1_0255_MR1_mpr-3,17922.435084348217,83224.14374810368
953,1008.7629484626062,786.15595983553,1612.099917638303,1601.1239181990636,133090.16720046365,88618.50447250743,87458.13553179032,40969.289906891376,10290.685474251994,13394.835315661916,5686.596709473495,8362.339572770601,3526.0398198556927,6165.424685010319,2617.0898662936706,883.2249548763043,6847.9946501380255,16261.629169198288,128900.42241451642,27617.329589038993,OAS1_0020_MR1_mpr-3,17635.68709899808,87458.13553179032
954,1239.601936669112,1353.1349308687459,1775.7109092794672,1639.1969162539256,135577.94607336377,93305.2562330627,91467.46232695504,43818.59076132146,11518.625411516914,11135.151431108483,5818.994702709322,8566.424562343962,3234.4898347508934,6367.108674706345,2647.2738647515794,915.8099532115466,6530.376666365032,18199.922070171488,107215.96352236887,30950.26041876056,OAS1_0195_MR1_mpr-3,17608.93310036494,91467.46232695504
957,1271.8439350218782,1175.11793996358,1967.7908994661584,2118.7108917557016,199969.6757836098,129983.61635917638,134408.65913310228,53855.45624854104,13698.73330013586,16989.818131995333,9031.532538581736,11044.256435752282,4449.395772681717,7617.34361083222,3303.08983124614,1335.641931762458,8077.649587315327,28640.15553678312,138009.12994915532,30044.05446505835,OAS1_0420_MR1_mpr-3,19511.211003178134,134408.65913310228
962,757.3439613075262,1559.6209203194392,2670.597863559963,474.71197574710885,122989.50371650347,83952.33271090072,92500.92127415593,36425.226139046215,10314.009473060378,10002.565488971955,6255.633680401568,8238.516579096682,2965.920848472001,5944.532696295623,2265.8578842380066,795.073959379912,5941.788696435813,17976.286081596983,39247.42999486068,25940.402674712677,OAS1_0157_MR1_mpr-3,11889.408392573723,92500.92127415593
965,1108.9189433456668,975.8349501448877,2197.2578877427595,1916.3409020947233,143339.00667685352,98175.51298424276,99464.16391840597,46168.483641266146,9858.162496349461,13750.526297489774,6426.790671657209,9022.271539054876,3806.2708055387766,7259.594629109508,2621.548866065862,731.6189626218086,7866.01859812749,19690.599994013206,121852.11577461229,21533.538899858013,OAS1_0204_MR1_mpr-3,20039.430976191536,99464.16391840597
966,1066.0439455361375,1636.4529163941158,3146.338839254501,2216.1228867789523,150298.81932127883,93877.72320381553,95681.56011165807,43379.55078375188,12002.255386808403,12039.98538488079,8273.502577309257,10389.469469205149,4249.769782880548,6027.881692037348,2526.537870919945,887.3409546660191,6746.809655307537,19372.639010257735,100370.0268721257,32126.064358689095,OAS1_0454_MR1_mpr-3,18497.989054943337,95681.56011165807
969,1613.471917568208,1921.4859018318668,3927.6927993353634,1565.1089200390588,112095.1382730933,48386.66452793995,68064.23052261907,29899.651472435857,7757.287603682524,9241.448527857192,5966.141695191626,6707.707657305245,3075.3378428819206,3114.7828408666874,660.6179662492281,639.6949673181778,5208.111733919148,13590.002305690894,87753.80151668485,46402.75262929741,OAS1_0179_MR1_mpr-3,15657.606200057638,68064.23052261907
973,1342.8449313944589,1559.6209203194392,2154.7258899157064,2054.22689505017,126820.47052078054,81689.90482648747,78826.88397275835,31674.67638175037,10300.632473743804,10922.148441990741,6661.74565965343,8558.192562764532,3093.5168419531606,6402.437672901397,2835.5808551310324,869.1619555947788,6555.415665085797,15852.430190104138,98808.00495192893,32533.205337888387,OAS1_0083_MR1_mpr-3,17609.619100329888,78826.88397275835
975,1052.323946237088,777.5809602736241,1732.1499115049853,1926.287901586534,168774.8563773437,117573.87699318619,122200.60375680815,55494.65316479497,12347.656369161974,16791.221142141592,7797.075601649767,9911.327493633278,4223.701784212354,7885.569597128636,3035.549844914677,1185.064939455391,8227.883579639918,22155.05486810495,140113.09184166454,13935.403288044465,OAS1_0132_MR1_mpr-3,21631.293894863742,122200.60375680815
977,938.7909520374544,952.85395131898,1972.9358992033021,2205.489887322189,149629.96935545013,91890.38130534822,96144.95308798345,49001.320496537366,8909.08154483772,15673.041199269068,7267.8266286889375,10262.559475688942,4071.409791992906,6728.28765625382,2521.392871182801,1046.492946534992,7744.596604330904,18943.546032179966,117512.47999632297,10070.479485502252,OAS1_0397_MR1_mpr-3,17417.5391101432,96144.95308798345
982,879.1089550865895,839.3209571193463,1810.696907492043,1368.2269300977002,149244.43737514684,101045.05083763893,97954.96399551054,53545.727264365,9774.813500607735,15420.936212149036,6697.760657813435,10218.655477931985,4218.899784457687,6554.729665120845,2760.806858951213,1023.8549476915605,7163.211634033685,19954.36698053743,117159.5330143549,21583.616897299544,OAS1_0443_MR1_mpr-3,18453.399057221428,97954.96399551054
991,1652.5739155704987,2331.027880908491,3280.794832385185,2791.333857391598,135204.76209242962,98952.40794455144,93681.52721383912,40993.29990566472,10867.61144477702,12174.78437799395,6589.715663333422,8481.703566672331,3607.6738156850365,4942.286747500066,2390.709877859356,788.8999596953398,6381.857673952823,18452.370057273998,98364.84897456964,66902.48958197206,OAS1_0221_MR1_mpr-3,16652.649149221194,93681.52721383912
993,571.0949708229308,1882.383903829576,4098.163790626052,1928.3459014813916,156017.65802910505,86709.70957002719,91740.14731302363,34695.82022740104,11158.475429916867,12777.435347204695,7193.052632509118,7658.503608729368,3518.1508202587393,3817.2468049780164,2323.481881294014,648.9559668450361,6653.856660056477,17906.314085171834,85383.32863779158,97456.58502097256,OAS1_0021_MR1_mpr-3,16815.574140897406,91740.14731302363
996,1344.55993130684,3522.9528200134064,8247.091578658587,3203.6198363280323,130826.36731612048,87295.89654007906,88654.17647068495,42030.53185267285,10067.04948567749,13833.875293231498,7497.636616948014,10263.245475653894,4289.900780830267,4253.19978270531,2029.1878963294043,949.0809515117414,7550.4586142493545,16569.98615344442,112673.09324356576,75556.37913984746,OAS1_0402_MR1_mpr-3,19400.76500882079,88654.17647068495
1001,1578.8289193381083,1809.6679075446143,2142.720890529038,2245.6208852719087,133839.6221621742,99877.47889728981,99134.5409352463,51347.097376692334,11847.562394711622,13575.596306426893,6498.134668012266,9187.597530608422,4220.271784387593,7700.006606608993,3184.754837291839,901.0609539650685,7509.984616317159,20038.05897626163,121040.92081605598,39481.69898289195,OAS1_0234_MR1_mpr-3,20948.723929736036,99134.5409352463
1005,1367.883930115224,1551.7319207224857,4858.937751758341,1293.7959339003573,134427.52413213847,70392.17140368526,84204.43769802076,46985.50959952453,8687.846556140548,12712.951350499163,5921.20869748724,8002.532591153032,3695.138811216477,3414.22182556844,1517.4319224748624,636.2649674934154,7114.848636504536,18409.83805944694,121478.93179367814,39356.50398928812,OAS1_0269_MR1_mpr-3,19694.02999383797,84204.43769802076
1008,815.3109583460099,974.805950197459,2092.985893069984,2017.8688969076888,160811.7687841754,120260.59585592255,109344.62141361639,54022.154240024494,11465.803414215574,16787.10514235188,7497.636616948014,9776.185500537642,4005.896795339945,8178.148582180864,3149.768839079263,1120.2379427673827,8083.823586999899,19746.85199113931,126477.12753832183,23576.789795468947,OAS1_0281_MR1_mpr-3,19668.647995134725,109344.62141361639
1010,925.4139527208812,1030.7149473410852,2404.4298771584054,1141.8469416633852,155633.49804873168,91789.5393105002,97840.40200136349,47828.9465564336,13266.21032223333,12938.645338968527,7828.974600020058,9641.043507442006,3378.892827373388,4896.667749830727,2289.181883046391,1023.5119477090843,6516.99966704846,20906.53493189146,99110.87393645543,30150.041459643508,OAS1_0342_MR1_mpr-3,18824.182038278235,97840.40200136349
1013,1800.7499080002322,2278.205883607151,5195.763734550003,2930.248850294473,115495.29709938022,84444.19468577165,89375.84843381494,37692.26807431343,9575.87351077152,12853.924343296894,7056.1956395011,9967.922490741857,4037.452793727759,5506.864718655948,2073.4348940688387,673.3089656008488,6496.762668082361,17192.874121621266,93541.24022100634,77256.63005298216,OAS1_0073_MR1_mpr-3,18276.754066246165,89375.84843381494
1015,1060.898945798994,636.2649674934154,1854.9439052314772,1715.6859123461259,150902.1562904545,96854.2770517443,99136.2559351587,46112.91764410499,10851.833445583114,14313.389268733274,6274.155679455285,8943.038543102866,3753.4488082374364,6593.145663158183,3138.792839640024,1131.8999421715744,7078.147638379579,18914.391033669483,119545.78389244208,11517.253411587008,OAS1_0167_MR1_mpr-3,18969.61403084816,99136.2559351587
1024,1103.430943626047,1191.5819391224393,1786.0009087537542,3251.2968338922287,168258.29840373446,111758.65529028414,112047.11827554664,46635.306617416296,11957.665389086495,17213.797120552314,7306.2426267262745,12567.176357946762,4852.763752073768,8013.851590574748,3402.559826164248,1143.5619415757665,9025.701538879639,22595.466845604435,138780.87990972685,13957.698286905419,OAS1_0368_MR1_mpr-3,22180.43686680819,112047.11827554664
1031,1288.99393414569,963.8299507582195,1830.9339064581409,2508.3588718487044,176228.9319965172,105120.91962940403,99441.18291958005,46048.09064741699,12644.694353986393,16260.600169250858,8060.156588209039,10381.92346959067,4221.986784299973,7134.742635488157,3262.6158333139447,1189.8669392100583,7777.181602666145,20459.948954707397,140180.66283821236,13213.045324949513,OAS1_0076_MR1_mpr-3,18781.650040451183,99441.18291958005
1044,1219.021937720538,2030.9028962417856,2677.457863209488,1663.8929149922146,156072.1950263188,108172.24747351262,102040.77978676744,50544.47741769795,12090.063382322322,12941.732338810813,6120.491687305932,8960.874542191632,3753.4488082374364,6383.572673865204,3060.5888436354426,1082.1649447125205,7263.710628899222,19968.429979818953,126809.4945213413,41038.57590335158,OAS1_0315_MR1_mpr-3,20757.672939496773,102040.77978676744
1050,1191.9249391049157,1001.216948848129,2233.9588858677166,2924.760850574853,170935.75626694396,113483.60220215711,109110.00942560265,51935.685346621554,11303.221422521838,16894.807136849417,9189.998530485756,11538.519410500536,4794.453755052808,7332.31062539447,3194.70183678365,1053.0099462020405,8418.591569896704,19858.326985444088,154318.4361159178,19861.070985303893,OAS1_0302_MR1_mpr-3,22409.21785511984,109110.00942560265
1053,1404.5849282401812,1673.153914519073,2302.90188234544,2157.469889775516,140460.20782393048,96897.49504953632,87439.95653271908,42512.44682805196,12216.973375838526,12701.632351077447,7025.668641060715,8605.183560363777,4231.247783826831,5767.544705337887,2300.1578824856297,971.3759503726967,7202.656632018452,19782.18098933436,121196.2998081177,39401.43698699251,OAS1_0362_MR1_mpr-3,19678.937994609012,87439.95653271908
1059,950.4529514416464,742.5949620610481,1643.6559160261168,2142.377890546562,155332.34406411755,109184.78342178246,113567.98019784626,44522.76972534517,10165.147480665692,15447.00421081723,7973.3775926425515,10755.793450489768,4448.366772734287,6918.6526465281295,2776.58485814512,1105.4889435209045,8084.509586964852,19263.565015830292,133811.83916359366,13566.335306900035,OAS1_0038_MR1_mpr-3,19126.708022822277,113567.98019784626
1061,1054.3819461319454,852.6979564359194,1629.9359167270673,1074.275945115567,130718.66532162295,89754.52041446872,86109.1166007113,45713.66566450265,9309.362524387485,12833.001344365844,5840.946701587801,9512.761513995894,3621.393814984086,6614.068662089234,2587.934867783191,956.2839511437423,7069.572638817674,17644.605098542466,107572.3405041617,12470.79336287094,OAS1_0040_MR1_mpr-3,18799.48603953995,86109.1166007113
1067,1140.8179417159565,1654.631915465356,1857.0019051263346,1634.051916516782,144667.1026090015,91978.18930086214,97347.51102654512,43058.8458001366,10486.8814642284,14065.400281402955,6999.943642374998,9731.595502815731,4373.592776554469,6147.588685921555,2596.1668673626205,1007.0479485502251,7648.213609255081,19595.588998867286,117687.40998738585,21454.305903906003,OAS1_0022_MR1_mpr-3,20619.786946541324,97347.51102654512
1068,1212.5049380534897,1831.276906440617,4010.01279512966,2270.6598839926737,133395.78018484998,86250.77559347398,88147.22249658508,38295.9480434716,10247.467476459988,10949.245440606364,4430.530773645523,7471.9116182622965,3076.709842811825,5651.953711243395,2216.1228867789523,738.1359622888571,6206.584682907467,17547.87910348417,110905.9573338482,43696.825767542396,OAS1_0363_MR1_mpr-3,17527.299104535592,88147.22249658508
1071,900.0319540176398,740.879962148667,1163.112940576912,1251.6069360557804,124133.75165804419,89404.31743236048,81933.77781402809,38483.912033868575,10250.211476319797,13162.967327507984,6052.920690758114,9172.50553137947,3850.5178032782105,6961.527644337659,2843.469854727986,997.4439490408905,6767.389654256111,15797.55019290794,108121.14047612365,9094.644535357364,OAS1_0002_MR1_mpr-3,17742.36009354819,81933.77781402809
1079,1907.079902567865,2909.668851345899,2275.118883764865,2077.8938938410297,146671.5945065926,95046.32414411206,80681.14187802488,37088.93110513774,13477.841311421165,11678.120403368363,6452.5156703429275,9738.11250248278,3923.9197995281247,7185.5066328946405,2729.593860545876,858.1859561555392,6923.4546462827975,19873.075984690564,127545.22948375283,36561.39713208929,OAS1_0288_MR1_mpr-3,18650.281047162785,80681.14187802488
1081,1151.793941155196,962.4579508283146,2222.6398864460007,2329.655880978586,167392.56644796443,111746.99329087994,115115.93911876151,59631.91895342331,11623.240406172165,16230.759170775425,8036.489589418179,13075.845331959019,4421.955774083617,7349.803624500757,3033.834845002296,1256.4089358104477,8386.006571561462,20154.67897030355,118750.36693307968,12007.057386563072,OAS1_0403_MR1_mpr-3,20362.879959666625,115115.93911876151
1084,1093.4839441342363,1136.3589419437656,1582.601919145347,1549.3309208451521,178074.9579022043,121127.01381165753,112405.5532572343,48571.88451847712,12906.060340633283,16149.46817492856,7966.860592975503,11178.369428900489,4191.459785859588,7548.743614336973,3020.800845668199,1331.8689319552193,8033.059589593417,23129.17481833746,148738.51240099443,15614.73120224811,OAS1_0105_MR1_mpr-3,19539.337001741187,112405.5532572343
1086,1043.405946692706,2561.5238691325208,4052.201792974237,1610.727917708398,118694.45793593607,80677.36887821765,81404.87184104972,33443.18429139783,9816.659498469839,11588.940407924541,6094.080688655262,10425.82746734763,3381.636827233198,4956.006746799116,2281.6358834319135,778.9529602035291,6580.1116638240865,17363.345112911953,92389.10327986866,61183.99387412827,OAS1_0380_MR1_mpr-3,16769.955143228068,81404.87184104972
1090,1625.8199169373524,3151.8268389741206,4424.356773960952,1871.7509043728128,146597.50651037775,110074.18237634332,92280.37228542371,38873.217013979105,12954.080338179956,12901.944340843569,8040.94858919037,10280.395474777706,4017.2157947616606,7171.786633595591,3049.612844196203,1009.1059484450825,7892.086596795683,22787.54683579113,122308.99175127063,49349.46547875074,OAS1_0441_MR1_mpr-3,21573.326897825256,92280.37228542371
1094,1058.154945939184,749.4549617105728,2336.5158806281106,1473.184924735428,192713.16815434257,132866.87421187162,131265.0642937076,62778.60079266028,13037.086333939205,17402.447110914243,7875.279597654349,13008.617335393677,4492.270770491246,7803.249601334339,3573.373817437413,1207.3599383163462,8046.779588892467,28016.924568623806,144065.13763975573,19880.278984322562,OAS1_0107_MR1_mpr-3,19835.345986618177,131265.0642937076
1095,1030.371947358609,1027.6279474987991,1884.0989037419572,1481.0739243323815,122061.0027639403,65797.68663841611,71296.6623574751,33908.97826760056,8462.152567671186,11762.15539907504,5355.258726401453,7256.164629284745,2895.262852081897,5535.333717201475,1841.223905932428,891.1139544732578,6175.714684484606,14104.502279405246,91351.52833287805,12506.46536104847,OAS1_0222_MR1_mpr-3,15699.109197937261,71296.6623574751
1101,1759.589910103084,3649.176813564661,7107.9886368550115,1672.4679145541204,144311.41162717366,76648.83408403426,73101.18526528256,44057.6617491074,10751.334450717575,11400.976417527565,6161.308685220603,8844.25454814971,3518.8368202236916,4086.1587912393843,1658.0619152901186,838.2919571719176,6628.131661370759,19640.521996571675,96530.14206830425,70452.1964006186,OAS1_0351_MR1_mpr-3,17517.695105026258,73101.18526528256
1104,982.6949497944124,1024.540947656513,2109.1068922463674,1557.5629204245818,155582.39105134274,105140.47062840518,105072.89963185735,44086.13074765292,10800.726448194155,15549.561205577624,6813.00865192545,9519.27851366294,3597.0408162282733,6405.181672761207,2511.788871673467,977.2069500747928,8004.590591047889,18910.61803386225,131459.2022837891,8159.626583127148,OAS1_0395_MR1_mpr-3,20762.47493925144,105072.89963185735
