,whole_brain,cortical_gm,combined_cerebral_wm,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,cerebellum_white_matter,cerebellum_cortex,lateral_ventricle,inf_lat_vent,total_lateral_ventricle,HippocampusOccupancyScore,subject
289,1045430.3325892807,429426.3740607365,428647.421100533,144971.68659344042,105996.25558468339,102576.88875937779,46075.87364599756,11503.533412287958,14491.063259655963,7042.475640202051,9440.731517675884,4001.7807955502303,6922.425646335369,2805.3968566731237,1056.0969460443266,7873.2215977594915,18302.13606494941,124676.03463033913,23119.227818845648,101556.80681149347,11598.2014074514,1300.3129335674057,12898.514341018807,0.8416769506221009,OAS1_0345_MR1
52,1170241.852212698,506495.7261232866,453502.2288307084,173863.2611173786,120215.3198582357,113171.12921812126,62656.83579888122,12340.453369529972,16747.660144367113,7329.56662553466,11338.55042071689,4408.92177474952,8146.9355837755265,3246.8378341200378,1186.0939394028196,8507.085565375572,24248.72676113989,139527.59087157762,26639.09363901677,112888.49723256084,12705.405350884685,1703.6809129594576,14409.086263844143,0.8279196473055868,OAS1_0346_MR1
241,1132765.6741273443,499434.0424840659,449552.5840324945,183681.6356157608,113525.44820001921,110515.28035380777,56010.182138456745,12505.779361083518,15371.887214654935,8292.024576362974,10517.408462668784,4029.220794148329,8064.272587998754,3025.25984544039,1418.6479275217066,7751.799603962904,23195.71681493785,118026.29397007237,24116.328767904062,93909.9652021683,12481.426362327704,1610.727917708398,14092.154280036102,0.8349694615601315,OAS1_0348_MR1
58,981073.5888772472,389307.3811104037,405065.82930530934,130659.66932463703,96130.54708871944,93976.50719876868,41902.93585919168,9550.491512068278,13869.20429142655,8216.90758020068,10084.542484783775,4043.2837934298545,6216.188682416801,3225.228835224035,971.7189503551729,7375.8716231689505,17087.230127018585,121636.7117856172,21498.55290164544,100138.15888397177,15628.451201547157,1406.9859281175147,17035.43712966467,0.8154551755492031,OAS1_0349_MR1
388,1247374.3162720236,511730.93485582137,505872.49515512737,186907.20745096734,122854.01872342537,114127.75616924747,51105.62538902907,13257.635322671424,17321.156115067373,8967.39154185868,11412.638416931757,5110.013738930944,6756.070654834395,3329.157829914334,1414.8749277144682,9263.743526718146,23478.691800480738,152407.92621352518,30758.866428538822,121649.05978498634,25967.156673345824,1666.2939148695482,27633.450588215375,0.8031528119192908,OAS1_0350_MR1
370,871706.3294647874,351822.9710254709,364083.5053990839,138030.7389480513,74527.72219240121,68138.6615188164,41628.87887319318,10524.611462300785,11427.387416178235,6050.862690863256,8955.386542472012,3544.904818891886,4030.9357940607106,1733.178911452414,858.5289561380155,6823.298651399737,18972.358030707972,100505.8548651863,19983.52197904791,80522.33288613838,63467.001757490085,7109.703636767393,70576.70539425747,0.3616463356074806,OAS1_0351_MR1
197,776850.7133109323,314280.936943482,304047.8754662861,109477.70540681716,73320.0192541024,71015.0593718621,37039.539107661156,7357.006624132759,10301.318473708758,4970.412746063117,7206.429631825691,2729.2508605633993,5162.492736249809,2099.1598927545565,715.8409634279018,5840.9467015878,16071.607178906454,110901.15533409355,17168.52112286545,93732.63421122808,28506.728543599864,3825.1358045749694,32331.864348174837,0.5745028848097632,OAS1_0352_MR1
131,1199492.5477182886,501215.92739302997,488832.942025673,176556.15397979954,125846.00757056555,107628.93550127026,52921.46729625825,13311.829319902668,17320.470115102424,9208.177529556997,12423.116365306745,5026.66474318922,7382.731622818475,3802.497805731538,1496.1659235613356,9133.403533377179,24951.53372523369,134298.21313874493,26426.433649881503,107871.77948886342,22610.558844833395,1875.8669041625276,24486.42574899592,0.7981449188355201,OAS1_0353_MR2
358,1199364.951724808,505045.17919739464,485240.0172092344,177268.22194342018,125955.08156499302,109732.21139381453,54515.045214842845,13338.583318535815,17453.89710828568,9213.322529294139,12759.256348133455,5001.282744485978,7244.159629898077,3740.071808920863,1500.6249233335268,9182.109530888803,24236.03576178827,133332.32518809184,26160.265663479942,107172.05952461192,21874.48088243939,1784.9719088063252,23659.45279124572,0.803104119726517,OAS1_0353_MR1
334,966858.9836034672,398503.2106405916,395035.48081775685,139558.46087000048,99763.60290310772,94337.00018035123,34768.87922366848,11311.110422118792,13216.81832475675,6918.309646545654,9339.546522845394,4063.1777924134763,6517.342667030935,2831.1218553588415,902.0899539124973,7036.987640482432,18764.157041344894,114117.80916975567,22179.750866843242,91938.05830291242,38803.9310175189,2535.11287048185,41339.04388800076,0.7198619697222766,OAS1_0354_MR1
140,828778.1666579744,343586.8554462515,333207.6759765207,123140.08070881054,85863.18561327583,75480.5761437202,33104.30030871132,8983.85554101754,11497.702412585862,5356.287726348881,7630.03461018384,2883.9438526601816,6199.381683275466,2420.8938763172646,746.7109618507629,6027.195692072396,17014.8571307161,102280.53677451832,19863.471985181226,82417.0647893371,12776.406347257267,1153.8519410500535,13930.25828830732,0.8430551020024495,OAS1_0355_MR1
75,977450.4800623507,367838.3262072513,417077.0026916622,124442.79464225529,89916.4164061975,82867.76676631087,42542.63082650986,10499.572463580022,12893.026341299186,6878.178648595935,9244.535527699478,4145.840788190249,6798.602652661448,2863.7068536940833,859.9009560679203,7304.184626831418,17569.145102397695,132075.9162522814,26243.61465922167,105832.30159305975,49538.11546911267,1894.045903233768,51432.16137234644,0.7821144547942612,OAS1_0356_MR1
91,1078159.7339171458,432263.3269157974,436804.3036838003,152689.52919913817,110118.77237406524,90458.01337852748,47363.152580230875,11404.063417369853,15364.684215022933,7515.1296160543025,9712.387503797061,4086.8447912043366,7666.735608308798,3076.366842829349,1035.8599470782287,8192.21158146239,20229.79596646585,141011.75179575227,28439.843547017,112571.90824873527,20234.254966238037,1697.5069132748856,21931.761879512924,0.8187131969300749,OAS1_0357_MR1
47,1024869.5416397251,427285.3681701198,416304.9097311081,146853.38449730503,98840.24695028168,101503.98481419214,50742.04540760425,10628.88345697356,13043.260333623777,5769.259705250268,8817.84354949904,3477.3338223440674,6207.2706828724195,2739.19786005521,853.0409564183957,7254.449629372364,18716.823043763172,123575.34768657287,22209.591865318675,101365.7558212542,23440.961802408354,2440.4448753184097,25881.406677726765,0.7176835856154282,OAS1_0358_MR1
175,1333873.0808528285,588092.3349545406,500878.0724102908,200313.0187660685,139324.87788193417,132470.0232321466,72788.71228124673,14387.820264930617,17081.742127298963,7665.706608361369,11750.49339967085,4326.944778937701,8005.6195909953185,3502.029821082356,1369.598930027605,8951.956542647249,28807.882528213995,170744.70527670468,31102.55241098001,139642.15286572467,6550.6136653311305,1742.7829109617485,8293.396576292878,0.821323295408454,OAS1_0359_MR1
349,1117635.2589003528,469227.0630273314,455675.13371969527,165150.03256253482,115447.27710183356,106906.23453819282,49829.665454217466,10714.290452610145,16053.428179835213,7650.614609132415,10928.66544165779,4413.037774539236,7050.70763978148,3353.5108286701466,1122.9819426271924,7980.923592257029,21179.56291794254,126031.91356106769,24331.046756934185,101700.86680413349,12321.245370511304,1269.7859351270208,13591.031305638324,0.8473835400771141,OAS1_0361_MR1
300,947041.4736159376,382228.8904720417,381293.1865198465,133840.30816213915,94545.20116971427,82243.8497981866,40398.537936050925,11833.842395412572,12808.991345592509,7020.866641306048,8532.124564096339,4276.523781513694,5942.817696383243,2305.9888821877257,966.5739506180294,7234.898630371219,19367.151010538117,122918.84572011337,25295.90570763983,97622.94001247354,37108.82510412135,2232.2438859553354,39341.06899007669,0.7286589218479727,OAS1_0362_MR1
378,886808.2756932336,370290.0900819914,346827.519280687,128210.30644977426,90839.77235902351,84686.69567338235,38370.379039668944,10313.666473077901,11158.818429899344,4398.9747752577105,7502.438616702682,3144.2808393596433,6112.9456876914555,2588.6208677481436,736.7639623589521,6342.755675950531,17869.2700870644,118643.00793856464,20110.08897258164,98532.918965983,39339.69699014678,3841.9428037163048,43181.63979386309,0.6163066790471365,OAS1_0363_MR1
95,1177115.9148615045,498430.081535358,482795.7993341087,169534.6013385285,121368.4857993208,115000.34812466701,54451.933218067206,13271.012321987997,13917.567288955699,9435.929517921217,13800.604294931303,5229.377732832674,8287.565576590783,3396.3858264796763,1183.692939525486,7985.38259202922,24803.700732786438,122831.03772459946,24516.266747471353,98314.77097712811,71665.38733863705,2699.066862105491,74364.45420074253,0.7550673451000229,OAS1_0365_MR1
354,1134978.3670142984,429938.4730345735,495981.7476604426,145696.44555641268,107239.97352114221,96015.6420945899,50182.26943620304,10696.454453521379,15909.368187195192,7414.973621171242,10791.808448649772,4457.970772243622,8434.712569073086,3380.264827303293,1214.562937948347,8438.142568897849,20107.687972704305,138887.89590425944,27747.66958237996,111140.22632187947,17197.67612137593,1364.1109303079852,18561.787051683918,0.8607981717539874,OAS1_0366_MR1
317,860446.6690400402,354738.8138765013,352449.9749934374,127248.87749889336,82595.08178024227,74941.0371712851,43741.07276528183,9489.43751518751,12461.189363361607,6797.57365271402,8441.229568740137,3452.2948236233024,6343.784675897961,2632.1818655226252,873.2779553844936,6545.125665611511,16723.3071456113,99143.11593480821,21425.493905378,77717.6220294302,8131.15758458162,1167.571940349103,9298.72952493072,0.8445305324091451,OAS1_0367_MR1
273,1199536.7947160285,491749.8138766509,483791.87128321966,171691.04222835664,123604.50268508337,113068.91522334334,46432.250627790374,13069.671332274447,17193.21712160374,7228.381630704171,12906.746340598234,4993.736744871501,8585.289561380154,3587.4368167189386,1236.8579368093024,9291.183525316246,23883.431779802697,148318.33742246102,28920.043522483727,119398.2938999773,11409.894417071948,1581.572919197918,12991.467336269867,0.8465345582621251,OAS1_0368_MR2
200,1190452.7831801276,487686.63608423737,480837.2694341694,170113.24230896594,122614.26173567446,111836.17328632376,46515.25662354962,12751.024348554025,17341.73611401595,7240.043630108363,12724.270349920878,4972.470745957975,8525.60756442929,3597.3838162107495,1213.8769379833946,9299.0725249132,23856.67778116955,146705.2085048753,28262.855556059265,118442.35294881603,11809.489396656762,1506.1129230531465,13315.602319709908,0.8514606405460752,OAS1_0368_MR1
11,940311.4709597714,388741.4311393179,380879.18554099766,130569.46032924578,96167.59108682687,92195.3082897696,39006.98700714484,11542.635410290251,12473.880362713227,6746.123655342584,9428.726518289215,3503.058821029785,6303.653677948241,2609.2008666967176,959.3709509860284,6159.250685325746,19259.449016040577,113853.01318328401,21286.578912475125,92566.43427080888,23030.73382336678,1474.556924665333,24505.290748032112,0.8106569112937169,OAS1_0369_MR1
3,1311650.111988193,556241.6995817799,518168.70152691787,188410.23337417818,145505.39456617343,132739.27821839045,49458.88247316066,13494.991310544978,17035.78012964715,8240.231579009063,11363.24641945518,4638.045763043646,7550.4586142493545,3400.1588262869145,1245.089936388732,9487.37951529265,26632.919639332194,159780.71083685185,28514.960543179295,131265.75029367255,19844.263986162558,1866.6059046356693,21710.869890798225,0.7997589726318255,OAS1_0370_MR1
313,967524.4035694709,386532.8542521534,404325.29234314314,133942.86515689956,88936.12245628041,87123.36754889353,49759.350457809844,9353.952522109397,13407.869314996015,7238.671630178457,9608.115509124287,3524.6678199257876,6138.670686377172,2620.176866135957,925.0709527384049,7176.5886333502585,17417.19611016072,116594.95504319904,21961.94587797083,94633.0091652282,16709.58714631225,1767.4789097000375,18477.066056012285,0.7770775190472647,OAS1_0371_MR1
38,1157393.072869138,454608.0607742118,499953.0014575524,158839.17588495457,107838.16549058078,100150.50688334093,54617.60220960323,11088.160433509238,15935.779185845866,7716.813605750329,10956.448440238364,4525.5417687914405,7098.0416373632015,3116.8408407615448,940.5059519498355,8364.39757266546,22074.449872223035,132591.4452259432,25474.951698492427,107116.49352745077,12850.151343489657,1574.3699195659174,14424.521263055572,0.8183659677308608,OAS1_0372_MR1
290,1036728.4230338583,402251.17144910933,423746.63735091256,146593.04751060554,75892.17612269169,104169.78067799742,48396.61152743176,9839.983497278221,12863.185342823754,8728.66355405522,8940.637543225534,4018.930794674042,4003.4957954626116,1286.9359342508326,713.096963568092,7382.731622818475,17359.572113104714,145561.989563282,30385.339447622202,115176.65011565981,80571.38188363248,9803.968499118215,90375.35038275071,0.289390379812956,OAS1_0373_MR1
102,851520.780496061,354193.7869043466,340639.45659683325,123512.23568979726,86047.03360388309,78560.7159863568,37478.92208521321,10606.24545813013,11619.124406382449,7749.055604103094,9442.446517588265,3616.591815229419,6113.288687673931,2474.058873601081,1030.0289473761327,6352.016675477391,17988.63408096613,101449.44781697841,19449.471006332413,81999.976810646,14121.309278546581,1576.770919443251,15698.080197989833,0.7951274702215592,OAS1_0374_MR1
262,1121352.6927104304,448563.71508301556,451816.0409168552,157171.50997015514,108228.8424706212,99402.08092157776,51229.10538272052,12584.669357053051,15762.564194695366,8355.479573121078,11134.46543114353,4989.27774509931,8296.14057615269,3509.9188206793096,1122.9819426271924,8465.239567513472,19947.506980887905,149460.5273641069,29137.50551137366,120323.02185273322,29968.2514689311,1804.5229078074708,31772.77437673857,0.8217354282276377,OAS1_0375_MR1
254,1104990.907546349,422696.37140457035,493292.6277978289,140089.08184289123,106270.99857064684,102348.45077104862,43484.16577840713,10765.054450016625,15007.621233265174,7107.988636855012,11044.256435752282,4501.188770035627,7947.652593956835,3195.3878367486022,987.8399495315559,8621.647559522635,19738.619991559877,119943.66387211451,22559.451847444434,97384.21202467008,29089.828513809465,2281.292883449437,31371.121397258903,0.7791145649364034,OAS1_0376_MR1
337,1144494.5585281192,483168.2973150779,463955.1532966716,176260.1449949225,111000.62532901164,108687.43344719193,51548.438366405884,12413.855365779886,15632.224201354398,7930.845594815499,11029.85043648828,4514.908769334677,6454.91667022026,3101.7488415325906,1100.6869437662372,7962.744593185788,23257.799811766046,129154.58540153132,24681.93573900737,104472.64966252395,12549.340358857999,1508.5139229304802,14057.854281788479,0.8102827684409399,OAS1_0377_MR1
396,1055777.270060659,416572.1067174571,445957.60121616116,142761.39470636356,101770.15280059369,96869.02605099077,43974.31275336567,11285.72842341555,13998.172284837616,7773.751602841383,10172.007480315217,4075.868791765097,7811.824600896245,3382.3228271981507,1168.9439402790078,7232.497630493885,19911.4919827279,129825.8363672373,25431.04770073547,104394.78866650185,11355.01441987575,1102.4019436786184,12457.416363554368,0.876208183590732,OAS1_0378_MR1
228,1000003.4149101282,412477.37292665587,397516.0566910249,140402.92682685697,105097.59563059565,97200.7070340453,41925.230858052644,9543.288512436278,14586.417254784355,6943.348645266418,9560.095511577612,4333.118778622273,7505.868616527444,2921.673850732567,1008.41994848013,8210.047580551154,18307.624064669028,125435.09359155904,26036.7856697885,99398.30792177052,11023.676436803707,1141.503941680909,12165.180378484616,0.8680812172707097,OAS1_0379_MR2
198,1000994.341859502,412997.0179001073,397570.25068825623,140052.38084476627,105243.71362313052,97430.51702230438,42368.38683541194,9489.094515205034,14802.850243726862,6927.913646054989,9599.883509544856,4300.190780304554,7430.408620382672,2913.4418511531376,1026.5989475513704,8098.572586246378,18412.92505928923,125726.64357666383,25877.976677902003,99848.66689876182,10730.06845180405,1212.8479380359659,11942.916389840017,0.8595837108494389,OAS1_0379_MR1
178,831064.9475411432,330032.52513873816,349899.77012372663,113506.24020100053,80248.61890012234,77106.73906064003,32557.215336661724,9643.101507336862,11666.115403981694,6105.399688076977,10659.753455396421,3458.468823307874,5066.452741156463,2416.77787652755,767.290960799337,6738.920655710583,16970.61013297666,94850.8141541006,20313.830962172524,74536.98319192808,57248.069075213476,3997.6647957605155,61245.73387097399,0.5608900776121816,OAS1_0380_MR1
321,1271797.2870242614,514762.71170092886,553041.1667452941,169142.2093585757,131179.31429808852,121904.25177194868,57916.576041059656,12278.027372719298,15284.079219141018,8863.805547150856,10831.939446599492,4618.4947640425,8207.64658067382,3543.875818944457,1203.5869385091075,8828.819548938282,22342.332858536975,133271.27119121107,27800.834579663773,105470.43661154731,37404.834088998345,1832.3059063880457,39237.13999538639,0.8175991377203282,OAS1_0381_MR1
306,846408.0227572704,324580.88341726083,337692.7437473799,114520.49114918275,72745.8372834372,76892.3640715924,36300.717145407354,9254.139527208812,12013.917386212597,5839.23170167542,7562.463613636022,3712.2888103402884,6239.855681207661,2311.1338819248695,765.9189608694321,7020.866641306048,14867.334240432392,128273.0754465674,24575.605744439737,103697.46970212765,68073.14852216345,5389.558724649076,73462.70724681251,0.5636009691353258,OAS1_0382_MR1
130,1054535.2671241125,418316.60462833126,444297.13830099365,142613.21871393383,101679.60080521996,98043.45799098941,44886.006706787506,11784.450397935994,14929.760237243068,5937.672696646099,8905.994544995434,4073.81079187024,7390.963622397905,2860.2768538693213,837.2629572244889,7667.764608256227,19309.870013464584,127653.96047819778,25336.722705554505,102317.23777264328,29782.345478428986,2000.7188977838769,31783.06437621286,0.7866713006611709,OAS1_0383_MR1
225,1158642.278805317,486216.5381593442,464268.6552806549,173472.58413733816,116945.15802530726,112834.64623531207,48283.078533232125,12157.977378852614,16749.375144279493,8110.234585650569,11253.486425062783,4373.249776571993,7635.865609885937,3270.5048329108977,1144.2479415407188,8374.001572174795,22523.093849301953,135862.97905880152,26491.603646551986,109371.37541224953,13116.662329873692,1895.4179031636731,15012.080233037363,0.8010899646665954,OAS1_0384_MR1
434,1255217.353871325,516154.9486297999,523378.52826074936,181531.3687256173,117993.70897173713,124667.11663079474,57362.97406934302,11823.552395938286,17309.151115680706,6248.087680787092,9935.68049238909,4074.8397918176684,7854.013598740822,3210.13683599508,1100.0009438012846,8960.874542191632,22776.227836369413,146257.9365277263,29703.45548245945,116554.48104526685,9772.75550071288,1313.689932883979,11086.445433596858,0.856687380048075,OAS1_0385_MR1
267,1114543.8000582946,456836.1886603774,444041.9463140314,161191.4697647766,109928.40738379091,102100.80478370078,48212.42053684202,13705.593299785385,16572.387153321757,7594.019612023836,11812.919396481524,4755.008757068042,7597.106611866122,3293.828831719282,1090.053944309474,8076.620587367898,21697.492891481656,141686.08976130054,29177.636509323384,112508.45325197717,11905.529391750108,1711.9129125388874,13617.442304288994,0.8160968805550426,OAS1_0386_MR1
319,883946.969839417,381773.7294952957,337497.91975733347,132800.6752152537,90586.29537197358,92051.93429709454,39628.84597537426,9219.839528961189,12798.015346153268,5876.961699747805,8217.250580183154,3476.990822361591,6947.464645056134,2852.730854254844,959.0279510035523,6573.251664174562,17486.139106638446,110975.58633029088,21961.25987800588,89014.326452285,9570.042511069423,909.9789535094507,10480.021464578875,0.8843353388114172,OAS1_0387_MR1
187,877995.9201434542,339586.1036506487,373264.92893000774,117818.77898067425,83700.2277237807,75341.66115081732,35588.306181804204,10081.798484923966,11349.869420138606,7325.793625727421,9042.851538003451,3990.4617961285144,5263.3347310978215,2403.4008772109764,923.3559528260238,6994.455642655378,17055.331128648293,107103.45952811667,20825.24393604459,86278.21559207208,45953.07965227107,3351.452828775289,49304.532481046364,0.6114697367181114,OAS1_0388_MR1
56,1138944.818811654,445279.14725082315,500622.1944233636,150038.48233457934,107909.8524869183,106787.55654425605,48838.39550486115,11655.825404507408,14657.761251139415,7353.919624290473,10751.677450700052,4140.0097884881525,7838.578599529392,2736.7968601778766,836.2339572770602,7784.384602298147,20049.03497570087,127345.26049396918,25283.557708270688,102061.7027856985,33969.34626451638,2558.0938693077583,36527.44013382414,0.754128589406035,OAS1_0389_MR1
380,1086525.160489758,461650.53641441383,408665.6141213975,158660.129894102,111979.54727899881,107156.28152541802,47083.264594530265,13710.395299540054,13648.998302676808,7152.578634576922,9724.735503166206,4244.9677831258805,7425.263620645528,2914.8138510830427,1326.0379322531235,8058.098588314182,23060.91782182469,148370.13041981493,29004.078518190407,119366.05190162454,24135.193766940254,2078.9228937884586,26214.116660728716,0.7812270645487827,OAS1_0390_MR1
16,1066187.3195288125,440835.5824778435,437357.5626555345,158488.62990286385,107447.83151052281,93207.50123805697,50072.85244179312,11104.281432685622,15465.18320988847,7177.274633315212,10622.709457288987,4196.604785596732,6906.304647158986,2778.9858580224536,1190.895939157487,7722.301605469948,20514.485951921124,122254.79775403938,24486.08274901344,97768.71500502594,7944.565594114549,1587.060918917538,9531.626513032086,0.8142984393954914,OAS1_0392_MR1
292,1022974.1237365615,439314.7205555439,398460.33564278204,149924.6063403972,111686.62529396411,101157.89783187362,47785.38555865911,10713.947452627668,15569.455204561245,7388.905622503048,9740.170502377638,4187.68678605235,8474.157567057855,2961.8048486822863,1180.948939665676,7930.502594833022,18046.258078022136,121801.3517772058,22827.677833740847,98973.67394346495,8750.958552916176,1653.9459155004038,10404.90446841658,0.8366794802823789,OAS1_0394_MR1
167,1036313.7360550449,441187.50045986404,394735.3558330901,152517.3432079351,112217.58926683731,102130.6457821762,43886.504757851755,11385.541418316134,15733.409196184886,6709.079657235151,9458.224516782171,3690.3368114618092,6990.68264284814,3081.1688425840166,1046.492946534992,8252.23657839573,19049.876026747595,134240.58914168895,26090.979667019747,108149.60947466918,5838.202701727991,1611.0709176908745,7449.273619418866,0.8127869922655906,OAS1_0395_MR2
238,1024854.7926404788,432803.89488817996,392032.17297119496,150849.6772931356,108383.19246273549,101090.66983530828,42854.76081056324,11024.362436768659,15537.899206173432,6722.113656569248,9472.287516063698,3676.273812180283,6930.314645932322,3002.6218465969587,1024.540947656513,8211.419580481059,18601.232049668684,134475.54412968515,25622.784690939683,108852.75943874546,5849.521701149706,1648.1149157983077,7497.636616948014,0.8080029010986779,OAS1_0395_MR1
364,1238851.4527074543,522064.49532788293,501675.89036953065,184740.81956164743,126386.23254296562,119326.94990362224,52818.56730151539,14565.494255853308,18030.823078810707,9820.432498277076,11581.737408292542,4934.397747903113,8959.845542244202,4031.2787940431863,1356.5649306935084,9118.6545341307,24226.43176227893,137303.9219851842,28073.86256571486,109230.05941946933,10939.298441114553,1862.4899048459545,12801.788345960507,0.8281171917829113,OAS1_0396_MR1
104,980979.2638820661,411004.5310019029,386288.63826463034,146172.1865321072,95160.20013829417,92874.79125505502,48559.1935191255,9213.322529294139,15691.22019834031,7113.476636574631,10269.419475338467,4074.496791835192,7082.60663815177,2759.4348590213085,1100.0009438012846,7886.9415970585405,19024.837028026835,119845.9088771088,22823.561833951135,97022.34704315766,8114.6935854227595,1634.3949164992582,9749.088501922019,0.8127547534036181,OAS1_0397_MR1
129,1112756.7701495935,448198.76310166076,466496.78316682053,158083.54692355942,110140.72437294372,97703.88800833793,47347.37458103696,13073.10133209921,14217.006273657451,8037.175589383131,9318.280523931868,4574.933766268018,7763.461603367096,3119.5848406213545,871.5629554721124,8019.682590276843,21850.127883683577,131749.38026896404,23185.083815481084,108564.29645348295,64041.52672813778,4551.952767442111,68593.4794955799,0.6302634753113032,OAS1_0398_MR1
70,1008122.9104953054,397234.7967053945,427529.2411576605,140355.59282927524,90102.6653966821,92452.55827662678,40537.4529289538,13502.880310141933,12900.91534089614,7844.409599231488,9159.814532027847,4099.192790573481,5593.300714239959,2201.7168875149505,979.9509499346025,7375.528623186475,20283.646963714615,119284.41790579518,23243.73681248452,96040.68109331068,56319.56812265031,5968.54269506896,62288.110817719265,0.4958069384817002,OAS1_0399_MR1
13,1021324.2938208509,380238.11857374955,464488.86126940465,132026.8672547873,89646.81841997118,87378.55953585583,39611.69597625044,11271.322424151549,12469.421362941037,8324.952574680692,9976.154490321285,4289.557780847792,7071.287638730055,3187.4988371516492,831.4319575223928,7436.925620049721,20302.854962733283,111367.63531026122,23433.072802811403,87934.56250744982,63223.128769949486,6157.1926854308895,69380.32145538038,0.5340638174180807,OAS1_0400_MR1
394,1008621.632469826,400587.27853411715,423718.168352367,130952.93430965421,102312.43577288862,93949.75320013554,43481.07877856484,10375.749469906099,13161.595327578078,6616.126661984092,9643.101507336862,3839.541803838971,7397.82362204743,3161.087838500979,1058.8409459041366,7460.249618858104,19515.32700296785,122915.75872027109,24821.193731892723,98094.56498837836,9019.527539195067,1127.0979424169072,10146.625481611976,0.867930083337761,OAS1_0401_MR1
270,946950.2356205991,363030.49545288185,394644.8038377164,123951.6186673493,87585.73152527149,84081.64370429426,41464.238881604586,9648.246507074005,13823.928293739687,7461.964618770486,10364.087470501909,4374.621776501897,4501.874770000581,2205.1468873397125,971.0329503902204,7638.952609728223,16299.016167288195,124722.33962797342,24593.441743528503,100128.89788444492,67156.65256898694,8474.157567057855,75630.8101360448,0.3563522591336258,OAS1_0402_MR1
366,1176868.611874139,496066.8116560967,484590.0322424419,167911.8684214335,119998.8868692932,114153.13816795072,59996.18493481306,12365.835368233213,16278.093168357147,8004.933591030365,13069.671332274447,4581.4507659350675,7855.385598670727,3280.794832385185,1340.4439315171253,8625.077559347397,21640.897894373076,123503.31769025288,24820.50773192777,98682.8099583251,9300.101524860627,1856.315905161382,11156.41743002201,0.8088664917039676,OAS1_0403_MR1
45,1014845.0241518746,416527.5167197352,421755.1794526555,147655.66145631694,97342.70902679046,101081.75183576389,39236.45399542144,11724.76840098513,13933.688288132082,7327.851625622278,8707.397555141693,3783.9758066778213,6203.840683047657,2867.822853483798,967.9459505479343,7397.137622082478,19486.172004457367,115794.05008411703,23083.212820685643,92710.83726343139,37065.60710632935,1326.7239322180758,38392.331038547425,0.8235805727566168,OAS1_0404_MR1
278,1114159.9830779037,458635.2235684652,472728.4068484488,161533.78374728787,105085.59063120896,104739.50364889046,50864.839401330755,17359.572113104714,13824.271293722162,7695.890606819278,7632.435610061175,4168.47878703368,7059.625639325863,3465.6718229398753,865.7319557700164,7849.554598968631,19051.934026642455,118582.63994164881,26430.892649653695,92151.74729199513,77745.0620280283,3882.7598016309767,81627.82182965928,0.6452584049183342,OAS1_0405_MR1
368,1048923.1014108362,449723.39802376775,403415.6563896162,149745.2173495622,110140.03837297877,107528.09350642224,51375.56637523787,10812.731447580823,15400.356213200463,6664.832659495716,10785.291448982724,3877.271801911357,7313.102626375799,2826.319855604174,990.5839493913658,8011.450590697414,20121.75097198583,129745.91737132033,25146.70071526267,104599.21665605767,10676.21745455528,1400.8119284329425,12077.029382988225,0.8394139702005506,OAS1_0406_MR1
114,1031168.0503179362,398375.61464711046,434172.80781824264,138144.27194225095,94225.8681860289,95833.50910389502,43174.09379424862,9285.009525631674,14332.940267734419,6950.208644915943,8456.321567969091,3944.8427984591754,7165.61263391102,2751.888859406831,912.7229533692605,7867.04759807492,17712.862095055236,135523.7520761325,26142.772664373653,109380.97941175886,19505.380003476035,1566.1379199864878,21071.517923462525,0.8205654357425025,OAS1_0407_MR1
202,1175484.6069448474,497152.74960061646,479623.04949620354,172159.92320440162,120741.13883137176,115181.45211541446,55442.860167441046,12302.037371492634,16734.969145015493,8109.548585685618,10719.09245236481,4273.4367816714075,7945.937594044453,3192.643836888793,1140.1319417510042,8043.69258905018,21325.337910494938,129737.68537174092,28989.32951894393,100748.35585279699,10379.179469730861,1947.5539005000605,12326.733370230922,0.8036497097139411,OAS1_0408_MR1
5,1123114.6836204107,454316.8537890894,472786.37384548725,156659.4109963181,109265.04541768189,106088.52257996949,48506.371521824156,12856.668343156705,16526.76815565242,7821.771600388056,11575.906408590445,4747.805757436041,7681.141607572799,3400.1588262869145,1264.297935407401,8593.86456094206,20940.834930139084,124846.50562162981,24726.525736729283,100119.97988490053,13311.143319937717,1382.9759293441782,14694.119249281895,0.8472445548167754,OAS1_0409_MR1
281,1099924.1118052101,467866.72509683063,426208.00522516196,163956.39262351752,108184.93847286423,110423.69935848661,54305.81522553234,10525.983462230692,15863.749189525854,7487.003617491251,11367.362419244895,4459.342772173528,7181.047633122449,2978.611847823622,1104.802943555952,8543.443563518054,20469.895954199208,136602.1440210378,25899.242676815527,110702.90134422228,11184.54342858506,1523.6059221594346,12708.149350744496,0.8248426123033548,OAS1_0410_MR1
408,913901.8443090313,353602.45493455767,387424.3112066092,121765.33677904579,84718.59467175264,82050.05480808753,39460.7759839609,9905.153493948706,12199.137376749764,5386.47172480679,8372.286572262412,3641.97381393266,4883.976750479105,2255.2248847812434,907.2349536496408,6811.979651978021,15702.539197762024,117231.9060106574,24987.5487233937,92244.3572872637,33396.19329379859,1376.1159296946535,34772.30922349324,0.7803303706867795,OAS1_0411_MR1
