,csf,3rd_ventricle,inf_lat_vent,4th_ventricle,frontal,temporal,parietal,occipital,insula,thalamus,caudate,putamen,pallidum,hippocampus,amygdala,accumbens_area,ventraldc,cingulate,cerebellum,subject,brain_stem,parietal,lateral_ventricle,total_cerebral_white_matter
936,1164.1419405243405,927.4719526157386,1971.220899290921,1490.677923841716,171393.66124354972,119983.1088700993,121702.22478227018,51696.61435883562,11727.512400844942,17830.511089044583,8230.28457951725,11032.251436365612,4508.048769685152,7641.6966095880325,3579.204817139509,1201.8719385967265,8612.729559978254,20541.92595051922,137059.7059976611,OAS1_0232_MR1_mpr-4,21628.206895021456,121702.22478227018,21117.136921131867,453972.4818066833
948,795.073959379912,690.4589647246604,1816.8709071766152,1418.990927504183,139434.98087630904,99070.39993852325,99222.34893076021,38850.2360151532,9578.274510648855,12813.107345382225,6655.5716599688585,9169.761531519658,3327.4428300019526,5967.170695139055,2682.9458629291075,858.5289561380155,6743.036655500298,16498.642157089365,112526.63225104842,OAS1_0006_MR1_mpr-4,15415.10521244694,99222.34893076021,7796.389601684815,342078.34152332105
952,1553.446920634867,2296.7278826608676,3343.563829178336,2355.380879664304,143252.5706812695,96638.18706278426,91715.79431426781,36789.83512041846,12364.120368320833,12815.16534527708,7107.645636872536,9016.783539335258,4309.108779848937,5739.761706757312,2868.508853448751,868.8189556123025,8010.421590749986,19150.375021613138,121610.98678693149,OAS1_0210_MR1_mpr-4,22927.490828641432,91715.79431426781,72640.53628881698,442137.9534113058
967,949.0809515117414,714.1259635155207,997.4439490408905,1265.3269353548299,134769.83811464976,88093.02849935382,95066.56114307817,40836.548913673076,9106.306534761556,12849.465343524706,5977.117694630866,8219.994580042965,3341.162829301002,6801.689652503734,2795.449857181313,917.5249531239278,6410.669672480826,16987.760132100477,109213.25242032798,OAS1_0387_MR1_mpr-4,15429.168211728465,95066.56114307817,9536.085512804277,327615.7472622106
972,1219.7079376854906,1190.2099391925344,2305.9888821877257,1660.4629151674521,164557.67159279838,117335.14900538276,116551.39404542455,52892.312297747776,12888.22434154452,17739.616093688383,8370.91457233251,12146.315379448424,4623.296763797167,7942.164594237214,3447.4928238686352,1241.3169365814933,8687.846556140548,22271.674862146872,130426.08633657072,OAS1_0095_MR1_mpr-4,20026.053976874962,116551.39404542455,15992.031182971967,483742.8222857256
976,887.3409546660191,770.3779606416232,1356.9079306759845,1791.83190845585,150530.34430945024,107245.11852087936,107414.56051222261,47163.86959041218,11683.265403105506,14470.826260689864,7172.129633578068,9421.86651863969,3945.8717984066043,6740.635655622964,2780.0148579698825,1002.588948778034,7745.625604278332,18081.58707621719,122667.08373297582,OAS1_0345_MR1_mpr-4,18936.343032547964,107414.56051222261,11562.186409291397,420317.66652609763
978,931.2449524229772,1281.447934531213,2133.802890984656,1834.020906300427,147232.0564779588,97779.00500450021,101187.0528303841,54633.380208797134,10948.559440641413,13558.103307320605,7575.49761297012,10115.06948322416,3845.7158035235434,6827.757651171928,2725.477860756161,869.1619555947786,7026.354641025668,19112.988023523227,125720.81257696173,OAS1_0343_MR1_mpr-4,19203.197018914478,101187.0528303841,15681.616198830974,416020.21974565287
980,1730.7779115750802,2049.424895295502,5183.415735180859,1882.0409038470998,133348.78918725072,86424.67658458943,84811.20466702123,45841.94765794877,11094.334433193811,11375.594418824323,6440.853670938735,8274.18857727421,3613.1618154046564,3629.6258145635156,1918.741901972057,850.2969565585859,6532.091666277414,18491.815055258765,118922.89592426523,OAS1_0158_MR1_mpr-4,19304.725013727442,84811.20466702123,43965.05175383881,388164.16216881044
981,926.7859526507862,841.0359570317274,1678.9849142211688,1712.5989125038398,162055.8297206167,118341.8539539505,124213.67065396116,47018.43759784225,11529.601410956153,15764.622194590223,8394.581571123368,11970.013388455638,4763.240756647471,6861.028649472122,3051.6708440910597,1245.089936388732,8351.020573348887,20648.25594508685,146750.14150257967,OAS1_0077_MR1_mpr-4,22312.14886007907,124213.67065396116,18709.277044148697,459287.609535135
984,1176.1469399110088,1416.5899276268492,1964.7038996238725,2163.986889442565,164560.75859264063,118875.21892670105,118631.68893914291,43006.366802817734,12375.782367725024,14663.935250823986,7318.247626112943,12443.010364290367,4239.136783423784,6366.765674723869,3084.941842391255,1056.0969460443266,7646.498609342701,20086.42197379078,126088.50855817625,OAS1_0004_MR1_mpr-4,18542.922052647726,118631.68893914291,30103.736462009212,458685.9875658717
987,949.7669514766939,856.4709562431581,2034.6758960490242,1538.3549214059126,152852.11119083193,109622.10839943966,105179.91562638993,48264.89953416089,10690.96645380176,15502.913207960857,7551.144614214307,9707.585504042396,4181.1697863853005,7941.478594272262,2795.449857181313,1098.2859438889036,7903.4055962174,18073.35507663776,119727.91688313696,OAS1_0394_MR1_mpr-4,17374.66411233367,105179.91562638993,8854.201547641522,390184.089065613
1004,1362.3959303956042,1482.7889242447627,1849.1129055293814,1583.9739190752518,150346.1533188605,82222.58379927308,98797.0289524897,45828.91365861467,9495.268514889605,13004.501335603964,6716.968656832104,8214.163580340868,3502.0298210823566,5005.741744258169,1697.1639132924092,773.121960501433,6758.471654711729,20846.16693497564,109589.52340110441,OAS1_0082_MR1_mpr-4,19596.960998797193,98797.0289524897,28388.73654962804,377518.128712713
1007,1531.4949217563878,2124.5418914577976,2955.9738489801903,2562.209869097473,149022.51638648473,91318.25733457788,91566.58932189067,40196.853946354895,10073.566485344538,11121.431431809433,7779.239602561003,9286.381525561577,3618.3068151418,5946.933696172957,2042.5648956459777,1032.08694727099,6374.654674320822,19568.835000234143,105214.21562463757,OAS1_0052_MR1_mpr-4,17619.5660998217,91566.58932189067,35814.34317025605,351123.2510612194
1009,862.9879559102066,710.3529637082821,1783.9429088588968,1580.2009192680132,160016.351824813,104844.80464351067,95090.22814186903,50782.51940553645,10927.293441727885,15407.216212849988,7260.623629056936,10716.005452522524,4158.188787559393,6407.925672621017,2801.623856865885,1143.2189415932903,7621.116610639459,19959.168980292096,121069.38981460151,OAS1_0392_MR1_mpr-4,19384.644009644406,95090.22814186903,8039.233589277988,427866.0671404521
1011,1268.0709352146396,1385.7199292039882,2551.5768696407104,1855.9729051789059,125657.01458022116,79720.74192709141,84093.9917036634,32189.862355429672,11132.75043123115,11457.571414636142,6570.850664297228,8429.910569318421,3462.9278230800655,4588.3107655845915,2308.732882047536,879.1089550865895,6517.342667030935,17979.716081421746,105653.59860218962,OAS1_0122_MR1_mpr-4,18700.01604462184,84093.9917036634,37502.24608402159,355740.71682531445
1014,2054.22689505017,5111.728738843326,4878.831750741962,2574.900868449094,159240.1428644693,111536.04830165705,104154.68867876849,53849.968248821424,11415.382416791566,13499.793310299645,7023.953641148334,8471.070567215567,3826.1648045223983,6867.202649156695,3137.0778397276426,947.3659515993602,7469.853618367439,21766.43588795938,125186.41860426376,OAS1_0260_MR1_mpr-4,21770.89488773157,104154.68867876849,100320.29187466664,440940.19747249875
1017,1100.343943783761,903.8049538248785,1937.2639010257735,1438.5419265053283,149144.2813802638,95492.56712131365,83812.38871805044,39950.579958936956,10211.79547828246,14798.734243937146,6496.076668117409,9681.5175053742,4085.4727912744315,6486.472668608074,2884.97285260761,929.1869525281198,8173.00358244372,18100.452075253383,134340.40213658952,OAS1_0037_MR1_mpr-4,21157.953919046537,83812.38871805044,18545.32305252506,406340.76024017355
1019,1027.9709474812753,798.1609592221981,1998.3178979065433,1449.1749259620915,190826.3252507408,110171.93737134905,121766.36577899323,41438.513882918865,9400.94351970864,14925.98723743583,7559.376613793736,8978.36754129792,3659.466813038948,6091.679688777928,2607.4858667843364,1121.6099426972874,7156.35163438416,23577.475795433897,129076.38140552674,OAS1_0099_MR1_mpr-4,17629.856099295986,121766.36577899323,14209.803274025451,427381.75116519566
1023,968.974950495363,1744.1549108916533,2110.478892176272,2933.3358501367593,134649.44512080058,90874.7583572361,81779.42782191378,39316.02999135593,10950.960440518746,11666.115403981694,5660.528710805302,7719.2146056276615,3102.434841497543,6659.001659793621,2508.0158718662283,864.0169558576351,6575.652664051895,17801.013090551627,100594.34886066517,OAS1_0244_MR1_mpr-4,16000.606182533873,81779.42782191378,39801.3749665598,348460.1991972739
1025,987.4969495490797,985.7819496366985,1577.113919425727,1689.9609136604083,150073.8113327744,103765.72669864041,88555.3924757318,44722.39571514634,11146.127430547724,13271.69832195295,5859.811700623994,9960.719491109856,3878.643801841262,6722.113656569248,3345.9648290556697,871.2199554896362,7727.446605207091,20913.39493154098,114942.03812764605,OAS1_0114_MR1_mpr-4,18218.787069207683,88555.3924757318,16643.04514971186,385643.11229761015
1030,1092.1119442043314,1052.323946237088,1893.702903251292,1598.0369183567775,154163.74312382104,103801.39869681795,106468.90956053563,55833.53714748149,10873.09944449664,16986.045132188094,6416.1576722004465,10527.698462143071,4120.458789487007,6108.486687919263,2694.264862350824,927.8149525982149,8235.08657927192,20432.5089561093,140702.7088115412,OAS1_0319_MR1_mpr-4,22056.613873134273,106468.90956053563,9186.911530643469,466228.9001805066
1032,1136.7019419262417,1876.5529041274801,2546.4318699035666,2394.1398776841183,144178.32763397286,100624.1898591406,97272.39403038283,35573.557182557735,11543.664410237678,13066.927332414638,6896.700647649652,9375.904520987875,3979.828796671751,6361.2776750042485,2828.034855516555,902.0899539124973,6911.44964689613,18465.404056608095,112163.05226962361,OAS1_0354_MR1_mpr-4,17748.534093232764,97272.39403038283,39079.7030034298,382080.3714796294
1035,1154.8809409974822,1495.1369236139071,2347.148880084874,1523.6059221594346,175174.2070504028,126884.6115175036,116503.0310478954,63164.475772946054,13159.880327665696,16058.23017958988,8535.897563903578,10734.184451593765,4480.265771104578,8321.865574838406,3792.8938062222032,1196.3839388771066,8503.312565568334,23150.097817268506,146444.52851819334,OAS1_0160_MR1_mpr-4,24452.46875073077,116503.0310478954,21603.16789630069,524872.2931844334
1048,1187.8089393152009,944.6219517395504,1508.1709229480039,2513.8468715683243,183397.6316302705,114775.68313614507,103466.28771393867,45972.287651289735,13485.387311035644,16407.061161768208,8271.4445774144,10309.893473270662,4183.913786245111,7264.396628864175,3404.617826059106,1224.852937422634,7873.907597724444,22441.459853472606,141891.8897507863,OAS1_0076_MR1_mpr-4,19075.601025433316,103466.28771393867,11081.643433842191,417996.9286446634
1051,777.5809602736241,920.9549529486902,2334.8008807157294,2029.8738962943569,163149.31366475092,123203.53570556865,110698.78534443254,54930.07519363909,11516.224411639581,16991.87613189019,7482.544617719061,9764.866501115925,3980.1717966542274,7963.430593150741,3193.3298368537453,1079.4209448527106,8040.605589207894,19941.332981203333,128191.44145073806,OAS1_0281_MR1_mpr-4,20036.34397634925,110698.78534443254,21469.054903152482,467497.65711568616
1054,1615.8729174455416,2863.363853711607,4524.169768861536,1606.6119179186833,151896.51323965314,65646.08064616162,99459.01891866882,44381.453732564965,7975.778592519886,12174.441378011474,7498.665616895443,7898.603596462733,3363.8008281444336,4885.348750409011,1370.2849299925576,670.9079657235151,6064.9256901447825,18340.552062986746,108437.72945994922,OAS1_0110_MR1_mpr-4,17732.070094073904,99459.01891866882,44047.37174963311,338276.8727175369
1055,1123.667942592145,1607.9839178485884,2422.951876212122,1605.5829179712546,133832.4191625422,88265.55749053937,100606.01086006935,38126.84905211082,9278.14952598215,11891.809392451058,5673.562710139398,7109.360636784917,3096.946841777923,5285.972729941253,2000.7188977838769,717.555963340283,6260.778680138712,18002.011080282704,108653.13344894428,OAS1_0201_MR1_mpr-4,18205.067069908633,100606.01086006935,41198.75689516798,395894.3527738773
1058,1297.2259337251196,1692.7049135202183,4203.807785228732,1782.5709089289917,132301.2672407683,85000.19765736563,86089.22260172767,36460.21213725879,10861.437445092448,14257.480271589648,6129.066686867838,8017.28159039951,3884.1318015608817,4179.454786472919,1692.0189135552657,593.0469697014098,7354.2626242729475,17000.451131452097,117128.66301593205,OAS1_0316_MR1_mpr-4,19021.407028202073,86089.22260172767,57793.09604736821,366263.27028772037
1074,1039.6329468854674,861.6159559803016,1647.0859158508792,1828.189906598331,187887.50140088442,117970.38497292873,128721.03342368137,57759.82504906802,11643.82040512074,17411.365110458624,6365.393674793963,9984.729489883191,4072.781791922811,7448.244619471436,3153.8848388689785,1060.2129458340414,8786.97355107618,22494.9678507389,144359.43162472034,OAS1_0385_MR1_mpr-4,21922.15788000359,128721.03342368137,9830.379497768887,515875.4036440817
1076,1343.187931376935,1476.9579245426667,2051.1398952078835,1416.246927644373,127838.49446876999,93282.96123420174,85168.26764877899,38861.555014574915,11155.388430074581,11486.726413146625,6716.625656849628,8403.499570667751,3444.405824026349,5797.728703795795,3050.9848441261074,944.2789517570741,6202.468683117751,17593.15510117103,96711.24605905171,OAS1_0106_MR1_mpr-4,16616.291151078713,85168.26764877899,36810.75811934951,305914.13837093924
1078,883.9109548412569,751.5129616054302,2664.0808638929147,2192.4558879880924,166089.50951453723,113375.55720767708,116100.00606848582,49980.24244652454,12485.885362099896,16336.746165360582,6627.788661388283,11087.131433561812,4112.91278987253,8002.189591170556,3500.657821152451,1233.4279369845399,8334.899574172503,24167.7787652755,120869.76382480035,OAS1_0101_MR1_mpr-4,21447.102904274005,116100.00606848582,6070.070689881925,453300.20184102986
1089,1365.1399302554141,1374.7439297647486,2401.3428773161195,1800.7499080002322,143137.3226871575,95268.93113273915,83830.56771712167,37525.57008282998,11618.4384064175,12208.055376294145,6231.280681645756,7811.824600896245,3575.7748173147465,5391.959724526409,2127.285891317608,920.611952966214,6714.224656972294,20638.994945559993,130117.72935232459,OAS1_0155_MR1_mpr-4,19815.79498761703,83830.56771712167,33964.88726474419,349612.6791383941
1091,1400.12592846799,1290.0229340931187,1948.5829004474892,2164.6728894075172,188182.82438579644,125277.99959958492,133867.0621607723,60409.84291367941,13990.969285205614,16234.532170582665,8978.710541280396,12237.553374787101,4847.2757523541495,7473.969618157154,3370.6608277939586,1319.1779326035987,8679.957556543595,24869.213729439398,138950.3219010701,OAS1_0091_MR1_mpr-4,20798.489937411443,133867.0621607723,22635.94084353663,493367.7447939912
1098,1431.6819268558036,2447.990874932887,2821.1748558670306,2896.9778519942784,172011.40421198943,110535.1743527914,112242.62826555809,56300.36012363164,14137.08727774049,14847.097241466296,8473.814567075378,10596.298458638317,4380.795776186469,7365.581623694664,3351.795828757766,850.2969565585859,7219.806631142264,22025.400874728934,115159.50011653599,OAS1_0338_MR1_mpr-4,21487.576902206198,112242.62826555809,57151.686080137646,500027.4324537498
1107,836.5769572595365,825.2579578378206,2412.3188767553584,1806.5809077023282,193189.59513000207,124440.05064239548,137076.16999681995,58453.37101363497,11962.467388841162,18023.963079161178,9133.746533359654,12007.057386563072,4550.923767494682,6667.233659373051,3474.5898224842576,1325.0089323056945,8708.426555089123,23694.095789475818,146997.44448994505,OAS1_0253_MR1_mpr-4,22032.94687434341,137076.16999681995,19910.805982762948,539809.9424212734
1111,1217.6499377906332,1259.83893563521,1809.6679075446143,1654.9749154478325,125444.0115911034,85040.67165529783,75779.67212843949,38494.202033342866,11919.592391031632,12003.62738673831,7078.4906383620555,8499.19656577862,3602.1858159654166,5936.986696681146,2545.7458699386143,998.8159489707955,6332.465676476245,17380.495112035765,84433.56168631489,OAS1_0326_MR1_mpr-4,15171.575224888813,75779.67212843949,19873.761984655517,310657.8281285856
1119,1200.8429386492976,1452.9479257693301,4569.445766548399,1668.6949147468818,146594.76251051796,85528.41763037903,95588.26411642451,51950.7773458505,9400.600519726164,12432.034364851126,6097.510688480024,7195.796632368927,3029.0328452476288,5410.481723580126,1626.505916902305,704.8649639886623,6419.244672042732,18445.510057624473,113020.55222581419,OAS1_0003_MR1_mpr-4,17171.951122690214,95588.26411642451,44084.072747758066,368892.0221534182
1120,1209.0749382287272,1714.6569123986972,2567.354868834617,246.61698740041274,123971.16966635047,78865.29997079569,73498.03624500758,33521.73128738489,10477.277464719064,10413.822467960961,5731.529707177882,7848.868599003679,3198.4748365908886,5223.203733148102,2276.147883712293,833.4899574172503,5644.064711646442,17108.49612593211,55284.05117555456,OAS1_0440_MR1_mpr-4,11663.028404139408,73498.03624500758,23977.756774983663,315854.2778631005
1125,1089.024944362045,998.129949005843,2277.5198836421987,1786.0009087537542,142870.468700791,104779.63464684016,101465.56881615482,48032.00254605952,11040.140435962567,12266.70837329758,6877.835648613458,8165.80058281172,3396.0428264971997,6377.398674180632,2656.1918642959618,819.4269581357247,6792.085652994399,18159.448072239295,109983.28738098714,OAS1_0241_MR1_mpr-4,17072.13812778963,101465.56881615482,23606.630793944376,383094.96542779414
1136,1067.7589454485187,1357.5939306409368,1862.146904863478,1659.4339152200234,138952.37990096497,87817.25651344293,79570.85093474931,41388.77888545981,9199.60252999509,12281.800372526537,6285.817678859477,7587.502612356788,3250.610833927276,6142.4436861844115,2542.315870113852,828.687957662583,7221.521631054646,17982.117081299082,107372.37151437803,OAS1_0322_MR1_mpr-4,19190.84901954533,79570.85093474931,24639.746741162795,391836.31998120097
1138,931.2449524229772,887.3409546660191,2215.436886814,1939.321900920631,159687.41484161833,117887.03597718701,108497.41145690007,57684.02205294077,12756.855348256122,17051.901128823534,7700.692606573945,10306.120473463423,4356.09977744818,7540.854614740019,3463.270823062542,972.7479503026016,8671.039556999212,22189.0118663701,127891.31646607135,OAS1_0074_MR1_mpr-4,21996.245876218454,108497.41145690007,12796.98634620584,484847.968229264
1148,1637.8249163240207,3517.121820311311,4361.244777185324,2382.13487829745,141843.52675325715,102564.54076000865,101630.20880774339,39056.37900462141,11409.551417089471,14155.609276794206,8460.780567741282,9753.204501711734,4224.04478419483,7442.756619751817,3233.1178348209883,902.4329538949735,8059.470588244087,21929.017879653115,136812.40301029576,OAS1_0138_MR1_mpr-4,22984.771825714965,101630.20880774339,61328.739866733245,385416.0463092108
1152,1113.3779431178577,711.3819636557108,1689.9609136604086,1374.4009297822724,146168.41353229998,97845.8900010831,87516.78852879375,53667.14925816159,10358.256470799812,12973.974337163578,5992.552693842296,8531.781564113862,3519.8658201711205,6190.80668371356,2450.0488748277444,1011.8499483048925,6827.071651206976,17830.85408902706,118861.84192738446,OAS1_0109_MR1_mpr-4,18842.018037367,87516.78852879375,16547.34815460099,377269.4537254178
1160,1205.644938403965,1346.2749312192211,1690.989913607837,1656.6899153602135,136002.92305165183,95555.3361181068,91912.33330422672,43849.11775976184,11669.545403806456,11197.577427919157,5763.085705565695,8430.939569265849,3315.437830615285,6315.65867733491,2519.67787127042,912.7229533692605,6659.687659758572,18323.402063862937,110888.4643347419,OAS1_0195_MR1_mpr-4,18187.574070802344,91912.33330422672,29284.30950387349,358381.1306904165
1162,1423.1069272938978,1442.6579262950431,3450.579823710921,1951.3269003072992,127529.45148455893,74959.21617035635,68185.30951643318,28855.90252576067,9841.698497190602,10860.751445127495,6522.487666768079,8988.657540772205,3213.5668358198427,4255.94378256512,1791.8319084558502,803.9919589242941,6234.7106814705185,16109.33717697884,103819.23469590672,OAS1_0056_MR1_mpr-4,16225.271171055807,68185.30951643318,39229.9369957544,315052.34390407114
1170,1175.8039399285326,1792.8609084032787,3970.5677971448927,2243.9058853595275,133522.34717838367,90497.80137649471,88609.92947294551,39477.582983102235,10272.506475180753,11095.706433123716,4406.8637748546635,7436.239620084769,3103.8068414274476,5750.737706196551,2303.244882327916,657.8739663894182,6281.358679087287,17904.256085276975,115329.97110782668,OAS1_0363_MR1_mpr-4,17652.494098139417,88609.92947294551,39686.812972412736,331557.5030608275
1180,1283.5059344260703,1020.4249478667982,2019.5838968200699,1696.1349133449805,155844.78603793704,106229.49557276722,104474.02166245386,48867.20750338916,11454.141414811382,14809.024243411433,6856.912649682408,10171.321480350263,4153.043787822249,6621.957661686187,3013.5978460361985,983.3809497593649,7480.143617841726,23073.951821158786,116871.41302907487,OAS1_0331_MR1_mpr-4,19481.3700047027,104474.02166245386,16427.29816073431,453052.2128536996
1182,1054.3819461319454,769.3489606941944,1635.7669164291633,1639.539916236402,168045.98141458168,101463.8538162424,104213.6846757544,53104.28628691808,10797.296448369392,15549.9042055601,7699.32060664404,9775.156500590212,4134.178788786056,5902.343698451046,2367.728879033448,994.6999491810807,7391.649622362858,19510.52500321318,129779.53136960302,OAS1_0413_MR1_mpr-4,18838.245037559762,104213.6846757544,14214.262273797642,436274.711710857
1185,1051.2949462896593,924.3849527734525,2983.756847560766,1482.4459242622863,136084.90004746366,80553.20288456125,92906.34725344283,47766.52055962292,8678.928556596165,12990.781336304914,6096.481688532595,8780.113551426655,3926.663799387935,6474.1246692389295,2375.960878612878,925.7569527033575,6967.701644022231,19366.12201059069,108560.18045369323,OAS1_0046_MR1_mpr-4,18562.130051666394,92906.34725344283,18092.22007567395,409177.37009525194
1188,909.6359535269744,1051.9809462546118,1158.996940787197,1981.1678987827315,184745.6215614021,116806.92903236934,110161.3043718923,52452.58632021324,10587.380459093936,15105.3762282709,8154.481583390004,10971.197439484844,3971.5967970923216,7048.649639886624,3006.7378463866735,1050.2659463422306,8038.890589295513,19186.04701979066,134825.74711179337,OAS1_0442_MR1_mpr-4,18744.263042361275,110161.3043718923,9702.783504287727,404601.40732903656
1191,978.9219499871738,1403.8989282752286,1744.840910856606,1456.3779255940926,135522.38007620262,100008.84789057822,94385.02017789788,46250.117637095485,10188.814479456552,13229.852324090849,6132.153686710124,9224.641528715856,3525.0108199082642,6753.669654957061,3022.858845563056,887.6839546484954,7021.5526412710005,17616.479099979413,114197.38516569015,OAS1_0289_MR1_mpr-4,17332.47511448909,94385.02017789788,19355.8320111164,362312.9394895416
1192,1140.8179417159565,965.8879506530769,2222.2968864635245,2097.101892859699,190831.12725049542,123211.42470516561,122411.54874603101,52484.82831856601,14676.969250158083,17888.821086065545,10034.464487342246,11574.53440866054,4879.860750689391,8474.50056704033,3827.8798044347795,1308.8879331293115,8943.381543085343,23874.17078027584,135508.6600769036,OAS1_0396_MR1_mpr-4,23161.416816690224,122411.54874603101,11062.435434823521,487993.62106855353
1193,1114.0639430828103,980.636949899555,1456.7209255765688,2731.3088604582567,187695.76441068022,129391.59838942238,126500.79453711268,61014.20888280253,11748.778399758467,17201.792121165643,7818.3416005632935,11274.409423993835,4605.1177647259265,7594.362612006313,3374.7768275836734,1104.1169435909997,8231.999579429634,26389.732651756545,135492.1960777447,OAS1_0163_MR1_mpr-4,18890.38103489615,126500.79453711268,18434.534058185236,481638.51739323395
1200,1328.7819321129332,2216.4658867614285,2014.4388970829264,2533.3978705694694,171796.00022299433,115828.35008236466,118668.73293725036,48791.404507261905,11535.775410640725,15982.084183480158,6824.670651329641,9848.21549685765,4477.178771262292,7346.716624658471,3406.332825971487,1076.6769449929006,8781.142551374085,22166.716867509145,135516.892076483,OAS1_0456_MR1_mpr-4,21380.560907673615,118668.73293725036,34386.77724318996,462758.426357812
1204,1067.7589454485187,917.5249531239278,2023.699896609785,2615.0318663988132,178563.38987725048,110503.96135438605,113190.33721713992,52197.39433325092,11291.21642313517,17054.988128665816,7226.323630809313,9707.24250405992,4221.643784317497,5785.037704444174,2719.3038610715885,1016.994948042036,8072.161587595707,22579.002846445575,116452.6100504714,OAS1_0045_MR1_mpr-4,18894.84003466834,113190.33721713992,11085.759433631905,471269.28492299485
1205,1068.1019454309949,921.9839528961189,1949.611900394918,1897.4759030585303,144291.17462820755,103588.7387076827,99473.42491793282,45702.346665080935,10187.442479526646,13885.325290602934,6445.312670710926,9035.305538388973,3869.72580229688,7331.967625411993,3048.2408442662977,800.5619590995318,7954.51259360636,19582.89799951567,123805.84367479692,OAS1_0204_MR1_mpr-4,20392.720958142057,99473.42491793282,19232.352017424957,424640.83830522804
1209,927.1289526332624,881.1669549814469,1399.7829284855138,1733.8649114173663,140765.47780833434,94307.84518184073,90429.54437998193,46519.715623321805,8406.586570510037,14136.401277775538,5290.088729730967,8894.675545573718,3518.1508202587393,5944.532696295624,2765.951858688357,753.5709615002877,6957.754644530421,18258.9180671574,121107.11981267389,OAS1_0136_MR1_mpr-4,18771.70304095937,90429.54437998193,11004.811437767516,379090.44063238415
1211,873.2779553844936,886.3119547185904,1683.7869139758361,2074.806893998744,174571.89908117452,117050.45901992748,118026.29397007235,49914.386449889105,10837.084446336636,15499.483208136095,7351.175624430662,10485.166464316018,3901.967800649646,6640.479660739904,3113.4108409367823,1101.7159437136659,7590.589612199074,20588.57394813599,132324.24823959422,OAS1_0014_MR1_mpr-4,21024.86992584576,118026.29397007235,11846.533394764194,443120.99136108265
1213,1511.2579227902902,1863.1759048109068,2500.126872269275,1288.99393414569,138395.69092940603,91867.05730653985,89300.04543768772,40989.86990583995,10765.740449981578,11857.85239418591,6230.937681663279,7864.989598180062,2960.089848769905,6555.415665085798,2449.362874862792,907.577953632117,6226.478681891089,17139.366124354972,100957.5858421075,OAS1_0161_MR1_mpr-4,17012.113130856287,89300.04543768772,39148.98899989,339974.03663082933
1216,873.963955349446,818.397958188296,1555.5049205297244,1637.4819163415445,186221.20748601487,122962.74971787035,122532.97073982761,54439.58521869806,12919.780339932333,17697.77009582628,9363.899521601208,11868.142393660197,4781.076755736235,7498.322616912967,3534.2718194351223,1243.717936458827,8374.687572139746,23527.740797974842,155403.34506049013,OAS1_0448_MR1_mpr-4,22187.296866457717,122532.97073982761,7726.0746052771865,469534.39101163007
1228,762.1459610621935,631.462967738748,1290.7089340580712,1613.8149175506842,138060.57994652676,103878.91669285759,99889.82689665898,44616.0657205787,10427.199467277534,13231.224324020754,6799.974652591352,9607.086509176857,3806.956805503729,7073.002638642436,3157.6578386762167,1036.5459470431813,7380.673622923618,19584.269999445572,121441.54479558824,OAS1_0401_MR1_mpr-4,19548.598001268045,99889.82689665898,9089.842535602696,415597.3007672597
1230,1560.992920249344,1546.5869209853422,2760.120858986261,1835.0499062478557,140887.58580209588,88805.78246293946,97276.51003017255,39999.97195641354,11522.398411324153,14260.91027141441,8725.91955419541,9323.082523686535,3862.865802647355,6562.961664700275,2891.8328522571346,905.8629537197357,7189.965632666832,18850.936036911386,117710.73398619422,OAS1_0301_MR1_mpr-4,21568.867898053068,97276.51003017255,45611.10866974226,416976.5036967966
1236,1058.8409459041366,826.2869577852493,2088.1838933153167,1791.1459084908977,168382.46439739084,119642.85288748285,121951.24276954791,51519.62636787788,11747.406399828562,15892.56118805386,7404.683621696955,11067.580434560667,4588.3107655845915,7234.212630406266,3254.383833734515,1104.1169435909997,8288.594576538211,23996.621774019855,140654.00281402958,OAS1_0283_MR1_mpr-4,20437.31095586397,121951.24276954791,10339.734471746095,458354.9925827822
1237,1381.6039294142734,1879.2969039872899,2750.8598594594023,2318.33688155687,154905.65208591713,106086.80758005712,110567.07335116167,49812.51545509366,11746.72039986361,14578.871255169879,7426.292620592957,10647.748456009755,4039.8537936050925,7459.220618910676,2729.593860545876,813.2529584511524,7588.188612321741,19922.124982184665,124008.55666444037,OAS1_0389_MR1_mpr-4,19668.647995134725,110567.07335116167,33935.38926625123,489602.6339863496
1238,1355.1929307636033,2836.952855060937,2670.2548635774874,2706.2698617374917,129235.53339739572,88628.79447198172,88120.81149793441,38079.515054529096,10316.753472920187,12285.230372351298,6419.587672025209,7638.26660976327,3369.2888278640535,6889.49764801765,2714.5018613169213,789.9289596427684,6502.936667766934,17099.57812638773,120317.5338530136,OAS1_0001_MR1_mpr-4,17933.068083804978,88120.81149793441,53258.63627903239,325467.88137194444
1243,1024.1979476740369,859.2149561029679,1461.865925313712,1484.5039241571437,144458.55861965596,94854.24415392536,86681.9265714466,40500.75193082885,11600.94540731121,13272.041321935427,7050.70763978148,9146.0945327288,3408.7338258488203,5982.6056943504855,2851.7018543074155,942.9069518271692,6423.360671832447,16938.025134641422,108620.20545062658,OAS1_0096_MR1_mpr-4,16240.36317028476,86681.9265714466,37271.06409583261,354741.5578763612
